incident_id,asset_id,incident_date,severity,downtime_hours,incident_type
INC-001722,AST-00698,2025-06-05,Low,0.7,Protection trip
INC-001723,AST-00699,2024-12-30,High,3.2,Inspection finding
INC-001724,AST-00701,2026-06-23,Low,1.4,Protection trip
INC-001725,AST-00703,2026-06-24,Medium,2.3,Electrical fault
INC-001726,AST-00703,2024-10-23,Low,1.6,Overheating
INC-001727,AST-00704,2026-06-16,High,3.1,Protection trip
INC-001728,AST-00704,2024-11-02,Medium,1.6,Electrical fault
INC-001729,AST-00705,2025-04-27,Medium,3.3,Inspection finding
INC-001730,AST-00705,2025-07-29,Low,1.5,Physical damage
INC-001731,AST-00705,2024-10-04,High,1.8,Overheating
INC-001732,AST-00705,2024-03-08,Medium,2.6,Inspection finding
INC-001733,AST-00706,2024-03-03,Low,3.5,Overheating
INC-001734,AST-00707,2024-02-14,Low,1.5,Physical damage
INC-001735,AST-00707,2026-07-01,Medium,1.6,Inspection finding
INC-001736,AST-00707,2024-07-13,Medium,1.3,Physical damage
INC-001737,AST-00707,2026-03-09,Low,1.1,Electrical fault
INC-001738,AST-00707,2026-08-30,Low,1.2,Electrical fault
INC-001739,AST-00707,2026-03-25,Low,1.2,Protection trip
INC-001740,AST-00707,2024-01-22,High,3.6,Overheating
INC-001741,AST-00708,2025-04-04,Low,4.0,Electrical fault
INC-001742,AST-00709,2024-04-06,High,10.5,Protection trip
INC-001743,AST-00709,2026-06-17,High,3.9,Physical damage
INC-001744,AST-00709,2024-10-29,Medium,2.4,Inspection finding
INC-001745,AST-00710,2026-02-25,High,3.7,Inspection finding
INC-001746,AST-00710,2024-10-30,Critical,0.8,Protection trip
INC-001747,AST-00710,2026-08-17,Medium,5.7,Inspection finding
INC-001748,AST-00710,2025-06-19,Medium,6.0,Inspection finding
INC-001749,AST-00710,2025-09-21,High,3.5,Physical damage
INC-001750,AST-00710,2025-03-13,Medium,3.0,Electrical fault
INC-001751,AST-00713,2025-09-17,Low,0.5,Electrical fault
INC-001752,AST-00713,2025-10-31,Medium,0.4,Protection trip
INC-001753,AST-00713,2025-06-28,Low,2.1,Overheating
INC-001754,AST-00714,2025-04-14,Medium,5.4,Electrical fault
INC-001755,AST-00714,2025-01-09,Low,1.7,Inspection finding
INC-001756,AST-00714,2026-02-05,Medium,3.4,Physical damage
INC-001757,AST-00715,2024-10-14,Low,0.4,Physical damage
INC-001758,AST-00715,2025-01-28,Medium,2.7,Electrical fault
INC-001759,AST-00715,2026-06-01,High,5.3,Inspection finding
INC-001760,AST-00715,2024-08-08,Medium,3.3,Inspection finding
INC-001761,AST-00716,2024-08-14,Medium,1.5,Inspection finding
INC-001762,AST-00717,2024-07-17,High,6.5,Overheating
INC-001763,AST-00717,2024-05-06,Medium,4.7,Protection trip
INC-001764,AST-00717,2024-01-24,Critical,18.6,Physical damage
INC-001765,AST-00717,2025-09-22,High,10.7,Protection trip
INC-001766,AST-00718,2026-05-12,High,1.3,Overheating
INC-001767,AST-00718,2026-07-22,Low,1.3,Overheating
INC-001768,AST-00718,2025-01-23,High,4.0,Electrical fault
INC-001769,AST-00719,2024-01-05,Low,0.5,Overheating
INC-001770,AST-00720,2025-07-31,High,9.0,Protection trip
INC-001771,AST-00720,2024-09-14,Low,1.1,Inspection finding
INC-001772,AST-00720,2026-07-24,High,5.6,Physical damage
INC-001773,AST-00720,2026-02-17,Low,0.8,Electrical fault
INC-001774,AST-00720,2025-10-03,Low,0.7,Electrical fault
INC-001775,AST-00721,2026-05-25,Low,0.4,Inspection finding
INC-001776,AST-00722,2024-01-17,Medium,3.7,Inspection finding
INC-001777,AST-00722,2024-04-29,Low,1.6,Inspection finding
INC-001778,AST-00722,2026-06-12,Low,1.6,Protection trip
INC-001779,AST-00724,2025-06-23,Medium,0.8,Electrical fault
INC-001780,AST-00725,2025-11-29,Medium,4.3,Protection trip
INC-001781,AST-00725,2026-04-24,Low,2.3,Physical damage
INC-001782,AST-00725,2025-09-01,Medium,1.9,Physical damage
INC-001783,AST-00726,2025-06-15,Medium,0.4,Overheating
INC-001784,AST-00726,2026-06-20,Medium,2.0,Inspection finding
INC-001785,AST-00727,2025-07-25,Medium,3.0,Overheating
INC-001786,AST-00727,2025-11-15,Medium,5.3,Overheating
INC-001787,AST-00728,2025-12-13,Medium,2.6,Overheating
INC-001788,AST-00729,2024-07-14,Low,3.9,Physical damage
INC-001789,AST-00730,2024-01-12,Medium,0.9,Protection trip
INC-001790,AST-00731,2024-03-01,High,2.5,Inspection finding
INC-001791,AST-00731,2025-11-21,Medium,2.5,Electrical fault
INC-001792,AST-00731,2025-12-28,Low,0.5,Overheating
INC-001793,AST-00731,2024-05-31,Critical,5.8,Inspection finding
INC-001794,AST-00731,2024-11-13,Medium,1.1,Overheating
INC-001795,AST-00731,2024-03-17,Critical,8.2,Protection trip
INC-001796,AST-00732,2024-11-20,Medium,1.0,Physical damage
INC-001797,AST-00732,2025-11-15,Medium,4.3,Electrical fault
INC-001798,AST-00732,2026-02-24,Low,0.6,Electrical fault
INC-001799,AST-00733,2025-08-10,Low,0.5,Inspection finding
INC-001800,AST-00733,2026-05-19,Medium,1.0,Protection trip
INC-001801,AST-00733,2025-11-18,Critical,6.0,Physical damage
INC-001802,AST-00733,2025-01-21,Low,0.9,Inspection finding
INC-001803,AST-00733,2026-06-28,Medium,0.8,Inspection finding
INC-001804,AST-00734,2025-02-05,Low,0.4,Protection trip
INC-001805,AST-00734,2025-10-01,Medium,0.8,Physical damage
INC-001806,AST-00734,2026-02-21,High,2.3,Physical damage
INC-001807,AST-00735,2025-08-11,Medium,0.6,Protection trip
INC-001808,AST-00735,2025-12-08,High,6.1,Overheating
INC-001809,AST-00735,2026-07-02,High,7.5,Physical damage
INC-001810,AST-00737,2025-07-19,High,1.2,Protection trip
INC-001811,AST-00737,2026-01-10,Medium,3.8,Overheating
INC-001812,AST-00738,2024-11-23,Medium,5.4,Inspection finding
INC-001813,AST-00739,2024-04-27,High,5.2,Overheating
INC-001814,AST-00740,2024-06-23,High,7.4,Electrical fault
INC-001815,AST-00740,2025-07-01,Medium,4.2,Electrical fault
INC-001816,AST-00743,2024-10-13,Critical,14.3,Overheating
INC-001817,AST-00743,2025-03-22,Critical,14.4,Protection trip
INC-001818,AST-00743,2024-09-12,Medium,5.4,Overheating
INC-001819,AST-00744,2024-09-04,Low,3.2,Protection trip
INC-001820,AST-00744,2025-06-02,Low,0.4,Physical damage
INC-001821,AST-00744,2024-08-21,Medium,4.1,Inspection finding
INC-001822,AST-00745,2026-01-17,Medium,3.8,Protection trip
INC-001823,AST-00746,2024-06-01,High,6.9,Physical damage
INC-001824,AST-00747,2025-04-17,High,0.5,Overheating
INC-001825,AST-00747,2024-11-29,High,6.1,Physical damage
INC-001826,AST-00748,2026-04-26,High,8.5,Physical damage
INC-001827,AST-00748,2025-03-26,Low,1.3,Overheating
INC-001828,AST-00748,2024-11-08,High,6.1,Inspection finding
INC-001829,AST-00749,2026-03-13,Critical,0.4,Electrical fault
INC-001830,AST-00749,2025-12-02,High,12.1,Electrical fault
INC-001831,AST-00749,2025-11-29,Medium,3.1,Physical damage
INC-001832,AST-00751,2026-02-18,High,6.8,Electrical fault
INC-001833,AST-00751,2024-10-27,High,3.4,Electrical fault
INC-001834,AST-00753,2026-02-05,High,2.8,Electrical fault
INC-001835,AST-00753,2025-10-09,Low,3.5,Physical damage
INC-001836,AST-00754,2024-06-10,Medium,1.9,Overheating
INC-001837,AST-00754,2024-11-06,Medium,3.4,Inspection finding
INC-001838,AST-00754,2026-01-19,Low,0.8,Physical damage
INC-001839,AST-00755,2024-01-29,Medium,1.7,Inspection finding
INC-001840,AST-00755,2026-01-22,Low,1.0,Protection trip
INC-001841,AST-00755,2026-08-15,Low,1.0,Protection trip
INC-001842,AST-00755,2024-11-21,Low,2.3,Physical damage
INC-001843,AST-00755,2025-06-25,Low,0.8,Overheating
INC-001844,AST-00755,2025-02-18,Low,0.4,Inspection finding
INC-001845,AST-00756,2025-01-16,High,2.5,Overheating
INC-001846,AST-00756,2025-02-23,Medium,3.8,Inspection finding
INC-001847,AST-00757,2025-03-09,Critical,10.5,Inspection finding
INC-001848,AST-00757,2024-11-17,Medium,0.9,Physical damage
INC-001849,AST-00757,2025-07-21,Medium,1.9,Physical damage
INC-001850,AST-00757,2024-03-04,High,5.6,Electrical fault
INC-001851,AST-00757,2024-02-20,Low,0.8,Protection trip
INC-001852,AST-00757,2024-06-03,Medium,0.4,Electrical fault
INC-001853,AST-00758,2026-02-23,High,11.0,Protection trip
INC-001854,AST-00758,2026-04-06,High,5.6,Physical damage
INC-001855,AST-00758,2026-01-11,Medium,1.4,Overheating
INC-001856,AST-00759,2024-05-28,Medium,4.1,Electrical fault
INC-001857,AST-00761,2026-01-27,High,2.0,Inspection finding
INC-001858,AST-00762,2024-12-09,Medium,4.4,Overheating
INC-001859,AST-00763,2026-05-01,Low,1.6,Overheating
INC-001860,AST-00764,2025-04-17,High,8.8,Protection trip
INC-001861,AST-00764,2026-01-12,Medium,0.4,Electrical fault
INC-001862,AST-00764,2024-08-20,Medium,0.4,Protection trip
INC-001863,AST-00765,2026-01-23,Low,2.2,Inspection finding
INC-001864,AST-00765,2026-05-15,Low,3.1,Electrical fault
INC-001865,AST-00766,2026-07-02,Low,1.3,Inspection finding
INC-001866,AST-00767,2024-01-15,Medium,3.9,Inspection finding
INC-001867,AST-00767,2024-07-01,Low,6.2,Physical damage
INC-001868,AST-00767,2024-11-16,Low,3.1,Inspection finding
INC-001869,AST-00767,2024-10-20,High,3.9,Electrical fault
INC-001870,AST-00767,2024-01-20,Low,0.4,Electrical fault
INC-001871,AST-00768,2025-06-27,Low,0.8,Protection trip
INC-001872,AST-00768,2024-12-22,Medium,4.4,Inspection finding
INC-001873,AST-00768,2025-10-10,Critical,5.1,Protection trip
INC-001874,AST-00768,2024-04-27,Low,2.3,Protection trip
INC-001875,AST-00768,2025-10-12,High,2.0,Protection trip
INC-001876,AST-00769,2026-05-25,Medium,3.6,Overheating
INC-001877,AST-00769,2025-01-06,Medium,2.6,Inspection finding
INC-001878,AST-00769,2025-12-21,Low,6.2,Inspection finding
INC-001879,AST-00769,2025-10-17,High,3.0,Physical damage
INC-001880,AST-00769,2024-05-16,Critical,12.7,Physical damage
INC-001881,AST-00770,2024-11-20,High,1.9,Protection trip
INC-001882,AST-00770,2024-01-10,Medium,3.7,Inspection finding
INC-001883,AST-00770,2026-04-28,Critical,9.7,Physical damage
INC-001884,AST-00770,2026-06-28,Medium,2.4,Electrical fault
INC-001885,AST-00770,2025-12-01,High,0.7,Electrical fault
INC-001886,AST-00770,2024-06-21,Medium,3.4,Overheating
INC-001887,AST-00770,2026-04-25,High,12.7,Physical damage
INC-001888,AST-00771,2026-01-30,Medium,2.0,Protection trip
INC-001889,AST-00771,2024-06-21,Low,1.7,Inspection finding
INC-001890,AST-00772,2024-03-13,Medium,2.9,Electrical fault
INC-001891,AST-00773,2025-01-25,Low,1.1,Physical damage
INC-001892,AST-00774,2024-11-21,Medium,3.8,Electrical fault
INC-001893,AST-00774,2026-08-13,High,3.3,Overheating
INC-001894,AST-00774,2024-02-02,Medium,1.3,Electrical fault
INC-001895,AST-00774,2024-02-23,Critical,1.7,Protection trip
INC-001896,AST-00774,2026-03-31,Low,2.0,Inspection finding
INC-001897,AST-00775,2024-09-03,Medium,3.1,Inspection finding
INC-001898,AST-00775,2025-06-29,Medium,2.1,Physical damage
INC-001899,AST-00776,2025-09-26,High,7.0,Protection trip
INC-001900,AST-00778,2024-07-26,Low,1.5,Protection trip
INC-001901,AST-00778,2024-12-22,Medium,2.2,Inspection finding
INC-001902,AST-00779,2026-07-03,Low,1.7,Protection trip
INC-001903,AST-00780,2024-06-28,High,2.3,Electrical fault
INC-001904,AST-00780,2024-08-26,Critical,23.0,Physical damage
INC-001905,AST-00781,2024-01-01,Medium,0.8,Protection trip
INC-001906,AST-00782,2026-06-22,Low,1.7,Protection trip
INC-001907,AST-00782,2024-08-15,Low,1.0,Protection trip
INC-001908,AST-00782,2024-01-16,High,2.7,Inspection finding
INC-001909,AST-00782,2026-04-22,Low,1.4,Physical damage
INC-001910,AST-00783,2026-06-21,Low,1.4,Physical damage
INC-001911,AST-00783,2026-07-18,Medium,2.8,Electrical fault
INC-001912,AST-00783,2024-09-09,Low,1.6,Electrical fault
INC-001913,AST-00783,2026-06-09,Low,0.7,Electrical fault
INC-001914,AST-00783,2025-10-04,High,9.0,Overheating
INC-001915,AST-00784,2025-04-11,High,5.4,Overheating
INC-001916,AST-00785,2025-05-01,Medium,3.4,Inspection finding
INC-001917,AST-00785,2026-05-27,Medium,2.7,Physical damage
INC-001918,AST-00785,2024-11-07,Low,2.9,Overheating
INC-001919,AST-00785,2024-09-11,Low,1.2,Protection trip
INC-001920,AST-00785,2024-07-16,Medium,2.6,Electrical fault
INC-001921,AST-00785,2025-11-30,Medium,1.9,Protection trip
INC-001922,AST-00785,2024-05-11,Low,1.1,Inspection finding
INC-001923,AST-00786,2025-02-28,Medium,0.9,Protection trip
INC-001924,AST-00788,2026-05-06,High,8.0,Electrical fault
INC-001925,AST-00789,2024-12-25,Critical,2.2,Protection trip
INC-001926,AST-00789,2025-03-19,Medium,1.8,Physical damage
INC-001927,AST-00790,2024-10-20,Medium,1.5,Electrical fault
INC-001928,AST-00791,2025-01-26,Medium,4.0,Protection trip
INC-001929,AST-00791,2026-03-20,Medium,4.9,Physical damage
INC-001930,AST-00791,2025-09-17,Low,1.2,Protection trip
INC-001931,AST-00791,2025-05-02,Medium,1.8,Physical damage
INC-001932,AST-00792,2025-06-03,Low,1.5,Overheating
INC-001933,AST-00793,2025-11-11,Medium,1.3,Protection trip
INC-001934,AST-00793,2026-01-15,Low,1.7,Physical damage
INC-001935,AST-00793,2026-03-24,High,7.9,Inspection finding
INC-001936,AST-00793,2025-08-20,Medium,0.7,Physical damage
INC-001937,AST-00793,2025-06-15,Medium,1.5,Protection trip
INC-001938,AST-00793,2026-03-12,Medium,2.1,Overheating
INC-001939,AST-00793,2025-10-13,Medium,3.3,Inspection finding
INC-001940,AST-00793,2025-10-07,High,7.6,Overheating
INC-001941,AST-00793,2025-05-18,Medium,6.5,Protection trip
INC-001942,AST-00794,2025-12-03,High,7.8,Electrical fault
INC-001943,AST-00794,2025-04-06,Low,2.3,Inspection finding
INC-001944,AST-00794,2024-10-06,Low,2.0,Inspection finding
INC-001945,AST-00795,2026-03-03,Medium,6.4,Physical damage
INC-001946,AST-00796,2025-04-11,Low,2.9,Overheating
INC-001947,AST-00796,2024-04-03,Low,0.8,Physical damage
INC-001948,AST-00797,2025-05-11,Low,2.9,Overheating
INC-001949,AST-00797,2025-12-01,Medium,2.2,Physical damage
INC-001950,AST-00797,2026-08-17,High,8.2,Electrical fault
INC-001951,AST-00797,2025-01-22,High,3.7,Inspection finding
INC-001952,AST-00797,2024-02-27,Low,0.7,Inspection finding
INC-001953,AST-00797,2026-06-06,Low,0.6,Inspection finding
INC-001954,AST-00798,2024-09-17,Low,4.0,Physical damage
INC-001955,AST-00798,2025-02-25,Low,6.1,Overheating
INC-001956,AST-00798,2026-07-01,High,11.4,Protection trip
INC-001957,AST-00799,2026-07-05,High,3.6,Overheating
INC-001958,AST-00799,2024-05-17,High,3.1,Physical damage
INC-001959,AST-00799,2025-06-09,Low,3.8,Overheating
INC-001960,AST-00799,2026-04-03,Medium,1.5,Physical damage
INC-001961,AST-00799,2024-03-22,Critical,6.4,Electrical fault
INC-001962,AST-00801,2024-01-22,Medium,2.6,Overheating
INC-001963,AST-00801,2025-02-16,Medium,0.6,Electrical fault
INC-001964,AST-00802,2025-04-28,Low,1.9,Physical damage
INC-001965,AST-00802,2025-06-25,High,5.9,Protection trip
INC-001966,AST-00803,2026-08-08,High,2.6,Physical damage
INC-001967,AST-00806,2024-10-10,Medium,1.6,Overheating
INC-001968,AST-00806,2025-07-10,Low,1.8,Inspection finding
INC-001969,AST-00806,2025-03-08,Low,1.3,Electrical fault
INC-001970,AST-00807,2025-10-19,Low,1.2,Protection trip
INC-001971,AST-00807,2024-08-04,High,2.2,Physical damage
INC-001972,AST-00808,2024-03-25,Medium,4.1,Electrical fault
INC-001973,AST-00808,2025-05-09,Medium,7.5,Protection trip
INC-001974,AST-00809,2024-08-31,Low,0.5,Protection trip
INC-001975,AST-00809,2025-01-24,High,9.7,Overheating
INC-001976,AST-00809,2024-10-30,Low,0.4,Physical damage
INC-001977,AST-00809,2024-03-06,Low,0.7,Overheating
INC-001978,AST-00809,2025-09-21,Medium,6.4,Inspection finding
INC-001979,AST-00810,2025-05-10,Medium,2.5,Electrical fault
INC-001980,AST-00811,2025-05-28,High,17.1,Electrical fault
INC-001981,AST-00811,2025-10-30,Critical,16.6,Overheating
INC-001982,AST-00811,2025-07-06,Low,1.8,Electrical fault
INC-001983,AST-00812,2025-11-28,Low,2.5,Protection trip
INC-001984,AST-00812,2026-01-13,High,3.9,Protection trip
INC-001985,AST-00812,2024-06-02,Medium,1.6,Physical damage
INC-001986,AST-00813,2026-01-01,Critical,6.0,Physical damage
INC-001987,AST-00814,2026-04-15,Medium,3.5,Inspection finding
INC-001988,AST-00814,2024-10-17,Low,0.8,Physical damage
INC-001989,AST-00814,2025-02-10,Medium,4.9,Electrical fault
INC-001990,AST-00814,2024-07-15,Low,0.7,Inspection finding
INC-001991,AST-00814,2024-10-05,High,10.4,Physical damage
INC-001992,AST-00815,2025-10-26,High,3.1,Physical damage
INC-001993,AST-00815,2026-07-28,Medium,2.0,Inspection finding
INC-001994,AST-00815,2025-05-03,High,5.7,Physical damage
INC-001995,AST-00816,2025-03-23,Low,1.5,Physical damage
INC-001996,AST-00818,2024-07-19,Low,2.0,Inspection finding
INC-001997,AST-00818,2025-09-27,Low,1.3,Electrical fault
INC-001998,AST-00818,2024-09-11,Low,0.4,Protection trip
INC-001999,AST-00818,2025-12-26,Medium,2.9,Electrical fault
INC-002000,AST-00818,2025-04-03,Medium,2.0,Physical damage
INC-002001,AST-00818,2025-06-03,Medium,1.9,Inspection finding
INC-002002,AST-00818,2024-07-27,Medium,0.8,Physical damage
INC-002003,AST-00819,2025-01-23,Medium,1.9,Physical damage
INC-002004,AST-00820,2026-07-16,Low,0.4,Physical damage
INC-002005,AST-00821,2025-02-04,Medium,2.5,Protection trip
INC-002006,AST-00821,2026-03-25,High,8.4,Overheating
INC-002007,AST-00821,2025-10-23,Low,0.6,Physical damage
INC-002008,AST-00821,2025-10-17,Medium,1.1,Inspection finding
INC-002009,AST-00821,2025-11-13,Low,1.2,Inspection finding
INC-002010,AST-00822,2026-05-15,Medium,2.2,Protection trip
INC-002011,AST-00822,2026-04-04,High,3.4,Overheating
INC-002012,AST-00822,2025-05-09,Low,1.6,Protection trip
INC-002013,AST-00822,2026-03-24,Medium,7.4,Inspection finding
INC-002014,AST-00822,2026-08-26,Medium,2.5,Protection trip
INC-002015,AST-00822,2026-05-18,Critical,2.1,Physical damage
INC-002016,AST-00822,2025-05-29,Low,0.8,Protection trip
INC-002017,AST-00823,2024-12-30,Medium,3.0,Electrical fault
INC-002018,AST-00824,2025-10-13,High,5.4,Inspection finding
INC-002019,AST-00824,2024-06-09,Low,0.6,Physical damage
INC-002020,AST-00825,2026-04-08,Medium,7.3,Electrical fault
INC-002021,AST-00825,2024-12-14,High,3.3,Overheating
INC-002022,AST-00825,2024-10-11,High,0.7,Electrical fault
INC-002023,AST-00825,2025-03-01,High,8.2,Protection trip
INC-002024,AST-00825,2026-02-15,Medium,3.0,Protection trip
INC-002025,AST-00825,2024-05-18,High,6.5,Physical damage
INC-002026,AST-00825,2024-08-23,High,1.7,Inspection finding
INC-002027,AST-00825,2024-04-10,Medium,6.1,Physical damage
INC-002028,AST-00826,2025-02-19,Medium,1.3,Protection trip
INC-002029,AST-00827,2024-02-20,Low,3.2,Electrical fault
INC-002030,AST-00827,2026-05-10,High,1.8,Overheating
INC-002031,AST-00827,2025-03-10,High,2.7,Inspection finding
INC-002032,AST-00827,2024-05-05,Low,1.2,Physical damage
INC-002033,AST-00827,2024-07-20,Low,2.5,Physical damage
INC-002034,AST-00827,2024-10-04,Medium,3.1,Protection trip
INC-002035,AST-00828,2025-04-04,Medium,2.4,Overheating
INC-002036,AST-00828,2025-07-30,High,3.2,Overheating
INC-002037,AST-00828,2024-07-29,High,7.3,Overheating
INC-002038,AST-00829,2024-02-06,Medium,2.1,Physical damage
INC-002039,AST-00829,2025-01-02,Low,1.3,Overheating
INC-002040,AST-00829,2025-05-06,Low,0.4,Inspection finding
INC-002041,AST-00830,2026-01-16,Low,1.7,Overheating
INC-002042,AST-00831,2024-10-07,Medium,0.9,Electrical fault
INC-002043,AST-00831,2025-03-16,Low,1.7,Electrical fault
INC-002044,AST-00831,2026-01-30,Critical,1.3,Inspection finding
INC-002045,AST-00831,2025-09-30,Low,0.6,Overheating
INC-002046,AST-00831,2025-12-04,Low,0.9,Protection trip
INC-002047,AST-00831,2024-11-02,High,5.2,Physical damage
INC-002048,AST-00831,2025-01-06,Low,2.4,Protection trip
INC-002049,AST-00832,2024-10-05,Low,1.9,Electrical fault
INC-002050,AST-00832,2026-03-20,Medium,1.6,Overheating
INC-002051,AST-00832,2026-06-19,Critical,13.2,Physical damage
INC-002052,AST-00832,2025-09-28,Low,0.4,Protection trip
INC-002053,AST-00832,2025-01-07,Critical,3.9,Overheating
INC-002054,AST-00833,2025-12-31,High,1.3,Inspection finding
INC-002055,AST-00833,2026-01-18,Medium,1.4,Inspection finding
INC-002056,AST-00833,2025-11-05,Low,0.4,Overheating
INC-002057,AST-00834,2025-10-13,Low,1.7,Inspection finding
INC-002058,AST-00835,2026-01-13,Low,0.4,Overheating
INC-002059,AST-00835,2026-05-12,Low,4.3,Physical damage
INC-002060,AST-00835,2024-06-09,Low,4.3,Inspection finding
INC-002061,AST-00835,2026-06-27,Medium,1.1,Electrical fault
INC-002062,AST-00836,2026-08-21,Medium,2.2,Protection trip
INC-002063,AST-00836,2024-06-18,Low,1.9,Electrical fault
INC-002064,AST-00836,2025-10-23,Medium,4.9,Inspection finding
INC-002065,AST-00836,2024-07-07,High,3.8,Electrical fault
INC-002066,AST-00836,2025-09-11,Low,1.7,Protection trip
INC-002067,AST-00837,2026-01-13,Low,1.1,Electrical fault
INC-002068,AST-00837,2024-11-23,Medium,1.0,Electrical fault
INC-002069,AST-00837,2025-06-01,Medium,0.8,Inspection finding
INC-002070,AST-00838,2025-08-02,Critical,1.7,Electrical fault
INC-002071,AST-00838,2024-03-02,Medium,5.4,Protection trip
INC-002072,AST-00838,2024-05-16,Low,2.2,Electrical fault
INC-002073,AST-00839,2024-03-15,High,8.3,Inspection finding
INC-002074,AST-00839,2025-10-23,Low,1.6,Overheating
INC-002075,AST-00839,2024-03-24,High,3.9,Physical damage
INC-002076,AST-00839,2025-03-26,Low,3.5,Inspection finding
INC-002077,AST-00839,2024-07-18,Medium,4.3,Overheating
INC-002078,AST-00840,2025-12-02,Low,0.4,Electrical fault
INC-002079,AST-00840,2025-11-10,High,0.4,Overheating
INC-002080,AST-00840,2024-07-10,Critical,4.3,Overheating
INC-002081,AST-00840,2025-11-09,High,2.0,Overheating
INC-002082,AST-00840,2026-01-23,Low,1.7,Electrical fault
INC-002083,AST-00840,2026-06-11,Medium,6.8,Overheating
INC-002084,AST-00841,2025-07-26,Low,1.2,Physical damage
INC-002085,AST-00841,2026-02-20,Medium,1.6,Physical damage
INC-002086,AST-00842,2025-02-03,High,10.3,Overheating
INC-002087,AST-00842,2024-09-26,High,1.7,Physical damage
INC-002088,AST-00842,2025-10-03,High,4.1,Protection trip
INC-002089,AST-00843,2025-11-30,Medium,3.9,Inspection finding
INC-002090,AST-00843,2024-03-01,High,4.5,Inspection finding
INC-002091,AST-00843,2024-03-01,Medium,3.7,Inspection finding
INC-002092,AST-00844,2025-04-14,Low,3.7,Protection trip
INC-002093,AST-00844,2026-01-31,Low,1.2,Inspection finding
INC-002094,AST-00845,2026-08-11,Low,0.9,Protection trip
INC-002095,AST-00845,2025-12-20,Critical,12.3,Protection trip
INC-002096,AST-00845,2024-03-23,Medium,1.3,Protection trip
INC-002097,AST-00845,2026-03-17,Medium,2.2,Physical damage
INC-002098,AST-00846,2026-04-30,Critical,5.9,Physical damage
INC-002099,AST-00846,2025-05-26,Medium,5.6,Electrical fault
INC-002100,AST-00847,2024-06-27,Medium,2.4,Electrical fault
INC-002101,AST-00847,2025-06-21,High,2.1,Protection trip
INC-002102,AST-00847,2025-01-15,Medium,2.1,Protection trip
INC-002103,AST-00847,2024-12-15,Medium,2.7,Inspection finding
INC-002104,AST-00847,2026-04-12,High,5.9,Physical damage
INC-002105,AST-00848,2024-05-19,High,0.9,Overheating
INC-002106,AST-00848,2025-07-04,Critical,16.8,Electrical fault
INC-002107,AST-00848,2026-03-01,Low,0.7,Inspection finding
INC-002108,AST-00849,2024-01-20,Medium,3.9,Electrical fault
INC-002109,AST-00849,2024-06-29,Critical,2.4,Physical damage
INC-002110,AST-00850,2025-10-04,High,6.0,Overheating
INC-002111,AST-00850,2026-08-01,Medium,1.0,Electrical fault
INC-002112,AST-00851,2025-04-22,Medium,1.8,Inspection finding
INC-002113,AST-00852,2024-10-01,Low,2.6,Inspection finding
INC-002114,AST-00852,2024-02-09,Medium,10.3,Overheating
INC-002115,AST-00853,2024-11-21,High,2.0,Inspection finding
INC-002116,AST-00853,2026-07-13,Low,1.4,Inspection finding
INC-002117,AST-00853,2024-05-30,High,1.0,Overheating
INC-002118,AST-00854,2025-01-20,Medium,4.4,Physical damage
INC-002119,AST-00855,2024-04-27,Low,2.6,Electrical fault
INC-002120,AST-00855,2026-04-02,Medium,1.9,Electrical fault
INC-002121,AST-00857,2025-05-29,Medium,3.9,Physical damage
INC-002122,AST-00858,2024-10-20,Low,3.4,Overheating
INC-002123,AST-00858,2024-12-20,High,2.4,Protection trip
INC-002124,AST-00859,2026-06-04,Critical,4.3,Overheating
INC-002125,AST-00860,2026-07-02,Low,0.4,Physical damage
INC-002126,AST-00860,2024-08-04,Medium,2.4,Electrical fault
INC-002127,AST-00860,2025-04-06,Low,4.3,Overheating
INC-002128,AST-00861,2025-09-02,High,2.8,Inspection finding
INC-002129,AST-00862,2025-03-25,Medium,4.9,Physical damage
INC-002130,AST-00862,2024-07-29,High,4.7,Inspection finding
INC-002131,AST-00862,2026-03-12,High,4.5,Inspection finding
INC-002132,AST-00862,2024-08-23,Low,3.9,Physical damage
INC-002133,AST-00862,2026-08-27,Low,2.5,Overheating
INC-002134,AST-00862,2025-06-20,Medium,1.4,Overheating
INC-002135,AST-00862,2025-05-15,Low,2.4,Electrical fault
INC-002136,AST-00862,2025-05-13,High,3.4,Electrical fault
INC-002137,AST-00862,2025-07-17,Low,0.5,Inspection finding
INC-002138,AST-00862,2024-01-03,Low,0.8,Overheating
INC-002139,AST-00863,2026-06-11,Low,3.4,Overheating
INC-002140,AST-00863,2025-03-10,Low,0.6,Overheating
INC-002141,AST-00864,2025-06-09,Medium,1.3,Protection trip
INC-002142,AST-00864,2025-05-28,High,9.1,Overheating
INC-002143,AST-00866,2024-05-15,High,4.4,Physical damage
INC-002144,AST-00866,2024-11-05,Medium,3.4,Inspection finding
INC-002145,AST-00866,2026-07-30,High,3.1,Protection trip
INC-002146,AST-00866,2025-09-09,Low,0.9,Overheating
INC-002147,AST-00866,2024-01-19,Low,2.5,Protection trip
INC-002148,AST-00866,2026-01-28,Medium,3.4,Overheating
INC-002149,AST-00867,2024-09-12,Critical,1.4,Electrical fault
INC-002150,AST-00868,2024-02-10,Low,1.1,Inspection finding
INC-002151,AST-00868,2026-05-07,Medium,1.5,Electrical fault
INC-002152,AST-00869,2025-02-07,Medium,4.2,Physical damage
