asset_id,inspection_date,condition_score,condition_band
AST-00062,2025-06-24,84.0,Good
AST-00062,2025-09-22,78.9,Good
AST-00062,2025-12-21,77.5,Good
AST-00062,2026-03-21,77.5,Good
AST-00062,2026-06-19,81.6,Good
AST-00063,2024-01-01,93.0,Good
AST-00063,2024-03-31,91.6,Good
AST-00063,2024-06-29,86.1,Good
AST-00063,2024-09-27,95.9,Good
AST-00063,2024-12-26,89.3,Good
AST-00063,2025-03-26,87.7,Good
AST-00063,2025-06-24,90.2,Good
AST-00063,2025-09-22,89.6,Good
AST-00063,2025-12-21,86.5,Good
AST-00063,2026-03-21,88.5,Good
AST-00063,2026-06-19,92.2,Good
AST-00064,2024-01-01,55.7,Poor
AST-00064,2024-03-31,52.7,Poor
AST-00064,2024-06-29,49.6,Poor
AST-00064,2024-09-27,49.2,Poor
AST-00064,2024-12-26,49.7,Poor
AST-00064,2025-03-26,49.9,Poor
AST-00064,2025-06-24,47.5,Poor
AST-00064,2025-09-22,50.3,Poor
AST-00064,2025-12-21,50.4,Poor
AST-00064,2026-03-21,47.1,Poor
AST-00064,2026-06-19,44.5,Critical
AST-00065,2024-01-01,88.5,Good
AST-00065,2024-03-31,87.1,Good
AST-00065,2024-06-29,82.8,Good
AST-00065,2024-09-27,83.3,Good
AST-00065,2024-12-26,82.8,Good
AST-00065,2025-03-26,83.9,Good
AST-00065,2025-06-24,82.6,Good
AST-00065,2025-09-22,79.5,Good
AST-00065,2025-12-21,77.7,Good
AST-00065,2026-03-21,75.9,Good
AST-00065,2026-06-19,79.4,Good
AST-00066,2024-01-01,86.3,Good
AST-00066,2024-03-31,79.7,Good
AST-00066,2024-06-29,81.0,Good
AST-00066,2024-09-27,81.1,Good
AST-00066,2024-12-26,76.2,Good
AST-00066,2025-03-26,69.3,Fair
AST-00066,2025-06-24,72.2,Fair
AST-00066,2025-09-22,76.7,Good
AST-00066,2025-12-21,71.7,Fair
AST-00066,2026-03-21,75.0,Good
AST-00066,2026-06-19,67.5,Fair
AST-00067,2024-01-01,66.7,Fair
AST-00067,2024-03-31,61.4,Fair
AST-00067,2024-06-29,60.6,Fair
AST-00067,2024-09-27,64.2,Fair
AST-00067,2024-12-26,63.1,Fair
AST-00067,2025-03-26,55.5,Poor
AST-00067,2025-06-24,61.5,Fair
AST-00067,2025-09-22,58.4,Poor
AST-00067,2025-12-21,59.4,Poor
AST-00067,2026-03-21,58.7,Poor
AST-00067,2026-06-19,56.0,Poor
AST-00068,2024-01-01,58.2,Poor
AST-00068,2024-03-31,52.1,Poor
AST-00068,2024-06-29,55.3,Poor
AST-00068,2024-09-27,43.7,Critical
AST-00068,2024-12-26,49.1,Poor
AST-00068,2025-03-26,46.2,Poor
AST-00068,2025-06-24,47.1,Poor
AST-00068,2025-09-22,50.3,Poor
AST-00068,2025-12-21,48.9,Poor
AST-00068,2026-03-21,46.4,Poor
AST-00068,2026-06-19,42.1,Critical
AST-00069,2024-01-01,85.3,Good
AST-00069,2024-03-31,91.3,Good
AST-00069,2024-06-29,89.7,Good
AST-00069,2024-09-27,86.1,Good
AST-00069,2024-12-26,84.8,Good
AST-00069,2025-03-26,90.8,Good
AST-00069,2025-06-24,87.7,Good
AST-00069,2025-09-22,81.2,Good
AST-00069,2025-12-21,84.2,Good
AST-00069,2026-03-21,81.8,Good
AST-00069,2026-06-19,78.6,Good
AST-00070,2024-01-01,74.3,Fair
AST-00070,2024-03-31,76.1,Good
AST-00070,2024-06-29,74.2,Fair
AST-00070,2024-09-27,67.8,Fair
AST-00070,2024-12-26,72.9,Fair
AST-00070,2025-03-26,77.7,Good
AST-00070,2025-06-24,67.3,Fair
AST-00070,2025-09-22,72.2,Fair
AST-00070,2025-12-21,72.2,Fair
AST-00070,2026-03-21,66.8,Fair
AST-00070,2026-06-19,69.9,Fair
AST-00071,2024-01-01,100.0,Good
AST-00071,2024-03-31,99.7,Good
AST-00071,2024-06-29,98.4,Good
AST-00071,2024-09-27,97.4,Good
AST-00071,2024-12-26,100.0,Good
AST-00071,2025-03-26,97.9,Good
AST-00071,2025-06-24,97.8,Good
AST-00071,2025-09-22,93.4,Good
AST-00071,2025-12-21,93.5,Good
AST-00071,2026-03-21,97.4,Good
AST-00071,2026-06-19,100.0,Good
AST-00072,2024-01-01,78.1,Good
AST-00072,2024-03-31,75.6,Good
AST-00072,2024-06-29,69.5,Fair
AST-00072,2024-09-27,73.1,Fair
AST-00072,2024-12-26,68.4,Fair
AST-00072,2025-03-26,73.7,Fair
AST-00072,2025-06-24,67.0,Fair
AST-00072,2025-09-22,60.6,Fair
AST-00072,2025-12-21,75.3,Good
AST-00072,2026-03-21,67.2,Fair
AST-00072,2026-06-19,64.3,Fair
AST-00073,2024-01-01,83.9,Good
AST-00073,2024-03-31,75.3,Good
AST-00073,2024-06-29,78.3,Good
AST-00073,2024-09-27,75.0,Fair
AST-00073,2024-12-26,73.6,Fair
AST-00073,2025-03-26,72.8,Fair
AST-00073,2025-06-24,76.5,Good
AST-00073,2025-09-22,73.3,Fair
AST-00073,2025-12-21,71.2,Fair
AST-00073,2026-03-21,67.9,Fair
AST-00073,2026-06-19,67.1,Fair
AST-00074,2024-01-01,83.3,Good
AST-00074,2024-03-31,84.7,Good
AST-00074,2024-06-29,84.4,Good
AST-00074,2024-09-27,81.2,Good
AST-00074,2024-12-26,79.3,Good
AST-00074,2025-03-26,81.0,Good
AST-00074,2025-06-24,80.1,Good
AST-00074,2025-09-22,74.5,Fair
AST-00074,2025-12-21,73.6,Fair
AST-00074,2026-03-21,75.5,Good
AST-00074,2026-06-19,76.4,Good
AST-00075,2024-01-01,69.7,Fair
AST-00075,2024-03-31,67.6,Fair
AST-00075,2024-06-29,65.7,Fair
AST-00075,2024-09-27,59.8,Poor
AST-00075,2024-12-26,59.4,Poor
AST-00075,2025-03-26,61.8,Fair
AST-00075,2025-06-24,59.0,Poor
AST-00075,2025-09-22,60.5,Fair
AST-00075,2025-12-21,59.2,Poor
AST-00075,2026-03-21,59.8,Poor
AST-00075,2026-06-19,52.7,Poor
AST-00076,2024-01-01,88.5,Good
AST-00076,2024-03-31,81.4,Good
AST-00076,2024-06-29,84.5,Good
AST-00076,2024-09-27,87.9,Good
AST-00076,2024-12-26,80.4,Good
AST-00076,2025-03-26,81.9,Good
AST-00076,2025-06-24,77.6,Good
AST-00076,2025-09-22,81.1,Good
AST-00076,2025-12-21,86.0,Good
AST-00076,2026-03-21,73.9,Fair
AST-00076,2026-06-19,75.8,Good
AST-00077,2024-01-01,74.2,Fair
AST-00077,2024-03-31,74.5,Fair
AST-00077,2024-06-29,71.0,Fair
AST-00077,2024-09-27,71.2,Fair
AST-00077,2024-12-26,64.3,Fair
AST-00077,2025-03-26,66.4,Fair
AST-00077,2025-06-24,63.7,Fair
AST-00077,2025-09-22,60.2,Fair
AST-00077,2025-12-21,61.6,Fair
AST-00077,2026-03-21,58.2,Poor
AST-00077,2026-06-19,56.0,Poor
AST-00078,2024-01-01,68.5,Fair
AST-00078,2024-03-31,73.1,Fair
AST-00078,2024-06-29,61.4,Fair
AST-00078,2024-09-27,60.7,Fair
AST-00078,2024-12-26,64.3,Fair
AST-00078,2025-03-26,57.2,Poor
AST-00078,2025-06-24,58.7,Poor
AST-00078,2025-09-22,61.8,Fair
AST-00078,2025-12-21,57.0,Poor
AST-00078,2026-03-21,57.8,Poor
AST-00078,2026-06-19,62.2,Fair
AST-00079,2024-01-01,93.7,Good
AST-00079,2024-03-31,86.0,Good
AST-00079,2024-06-29,87.6,Good
AST-00079,2024-09-27,94.3,Good
AST-00079,2024-12-26,87.2,Good
AST-00079,2025-03-26,82.1,Good
AST-00079,2025-06-24,87.1,Good
AST-00079,2025-09-22,86.2,Good
AST-00079,2025-12-21,89.5,Good
AST-00079,2026-03-21,83.8,Good
AST-00079,2026-06-19,84.1,Good
AST-00080,2024-01-01,100.0,Good
AST-00080,2024-03-31,91.5,Good
AST-00080,2024-06-29,95.5,Good
AST-00080,2024-09-27,94.3,Good
AST-00080,2024-12-26,94.0,Good
AST-00080,2025-03-26,92.9,Good
AST-00080,2025-06-24,91.3,Good
AST-00080,2025-09-22,95.0,Good
AST-00080,2025-12-21,89.6,Good
AST-00080,2026-03-21,94.8,Good
AST-00080,2026-06-19,86.4,Good
AST-00081,2024-01-01,62.3,Fair
AST-00081,2024-03-31,56.2,Poor
AST-00081,2024-06-29,57.7,Poor
AST-00081,2024-09-27,68.2,Fair
AST-00081,2024-12-26,57.1,Poor
AST-00081,2025-03-26,60.7,Fair
AST-00081,2025-06-24,61.8,Fair
AST-00081,2025-09-22,60.1,Fair
AST-00081,2025-12-21,62.6,Fair
AST-00081,2026-03-21,65.0,Fair
AST-00081,2026-06-19,55.7,Poor
AST-00082,2024-01-01,97.3,Good
AST-00082,2024-03-31,100.0,Good
AST-00082,2024-06-29,94.3,Good
AST-00082,2024-09-27,90.1,Good
AST-00082,2024-12-26,95.8,Good
AST-00082,2025-03-26,91.6,Good
AST-00082,2025-06-24,91.4,Good
AST-00082,2025-09-22,90.0,Good
AST-00082,2025-12-21,90.4,Good
AST-00082,2026-03-21,91.2,Good
AST-00082,2026-06-19,86.3,Good
AST-00083,2024-01-01,92.7,Good
AST-00083,2024-03-31,73.9,Fair
AST-00083,2024-06-29,84.5,Good
AST-00083,2024-09-27,77.8,Good
AST-00083,2024-12-26,75.1,Good
AST-00083,2025-03-26,75.4,Good
AST-00083,2025-06-24,78.1,Good
AST-00083,2025-09-22,72.3,Fair
AST-00083,2025-12-21,71.8,Fair
AST-00083,2026-03-21,70.1,Fair
AST-00083,2026-06-19,66.7,Fair
AST-00084,2024-01-01,78.1,Good
AST-00084,2024-03-31,75.6,Good
AST-00084,2024-06-29,73.0,Fair
AST-00084,2024-09-27,74.7,Fair
AST-00084,2024-12-26,73.3,Fair
AST-00084,2025-03-26,70.2,Fair
AST-00084,2025-06-24,67.4,Fair
AST-00084,2025-09-22,67.1,Fair
AST-00084,2025-12-21,67.9,Fair
AST-00084,2026-03-21,69.0,Fair
AST-00084,2026-06-19,64.0,Fair
AST-00085,2024-01-01,95.2,Good
AST-00085,2024-03-31,93.6,Good
AST-00085,2024-06-29,85.3,Good
AST-00085,2024-09-27,84.7,Good
AST-00085,2024-12-26,92.3,Good
AST-00085,2025-03-26,85.3,Good
AST-00085,2025-06-24,82.3,Good
AST-00085,2025-09-22,88.9,Good
AST-00085,2025-12-21,78.2,Good
AST-00085,2026-03-21,85.6,Good
AST-00085,2026-06-19,82.5,Good
AST-00086,2024-01-01,66.4,Fair
AST-00086,2024-03-31,61.5,Fair
AST-00086,2024-06-29,66.2,Fair
AST-00086,2024-09-27,60.3,Fair
AST-00086,2024-12-26,63.7,Fair
AST-00086,2025-03-26,61.6,Fair
AST-00086,2025-06-24,60.8,Fair
AST-00086,2025-09-22,56.1,Poor
AST-00086,2025-12-21,53.9,Poor
AST-00086,2026-03-21,56.6,Poor
AST-00086,2026-06-19,58.4,Poor
AST-00087,2024-01-01,62.0,Fair
AST-00087,2024-03-31,57.5,Poor
AST-00087,2024-06-29,62.8,Fair
AST-00087,2024-09-27,60.8,Fair
AST-00087,2024-12-26,59.7,Poor
AST-00087,2025-03-26,58.3,Poor
AST-00087,2025-06-24,53.4,Poor
AST-00087,2025-09-22,54.4,Poor
AST-00087,2025-12-21,55.3,Poor
AST-00087,2026-03-21,57.4,Poor
AST-00087,2026-06-19,54.7,Poor
AST-00088,2024-01-01,83.7,Good
AST-00088,2024-03-31,88.9,Good
AST-00088,2024-06-29,81.8,Good
AST-00088,2024-09-27,77.2,Good
AST-00088,2024-12-26,79.3,Good
AST-00088,2025-03-26,68.8,Fair
AST-00088,2025-06-24,76.2,Good
AST-00088,2025-09-22,74.6,Fair
AST-00088,2025-12-21,69.0,Fair
AST-00088,2026-03-21,67.9,Fair
AST-00088,2026-06-19,74.3,Fair
AST-00089,2024-01-01,71.9,Fair
AST-00089,2024-03-31,70.0,Fair
AST-00089,2024-06-29,72.6,Fair
AST-00089,2024-09-27,70.5,Fair
AST-00089,2024-12-26,70.9,Fair
AST-00089,2025-03-26,65.4,Fair
AST-00089,2025-06-24,66.6,Fair
AST-00089,2025-09-22,71.9,Fair
AST-00089,2025-12-21,65.3,Fair
AST-00089,2026-03-21,61.8,Fair
AST-00089,2026-06-19,64.4,Fair
AST-00090,2024-01-01,100.0,Good
AST-00090,2024-03-31,100.0,Good
AST-00090,2024-06-29,98.2,Good
AST-00090,2024-09-27,99.1,Good
AST-00090,2024-12-26,100.0,Good
AST-00090,2025-03-26,98.5,Good
AST-00090,2025-06-24,95.4,Good
AST-00090,2025-09-22,100.0,Good
AST-00090,2025-12-21,88.5,Good
AST-00090,2026-03-21,95.0,Good
AST-00090,2026-06-19,95.1,Good
AST-00091,2024-01-01,42.7,Critical
AST-00091,2024-03-31,46.8,Poor
AST-00091,2024-06-29,43.0,Critical
AST-00091,2024-09-27,40.2,Critical
AST-00091,2024-12-26,40.0,Critical
AST-00091,2025-03-26,45.8,Poor
AST-00091,2025-06-24,40.3,Critical
AST-00091,2025-09-22,30.2,Critical
AST-00091,2025-12-21,37.2,Critical
AST-00091,2026-03-21,34.8,Critical
AST-00091,2026-06-19,31.4,Critical
AST-00092,2024-01-01,82.6,Good
AST-00092,2024-03-31,79.4,Good
AST-00092,2024-06-29,83.2,Good
AST-00092,2024-09-27,79.4,Good
AST-00092,2024-12-26,79.7,Good
AST-00092,2025-03-26,76.7,Good
AST-00092,2025-06-24,84.4,Good
AST-00092,2025-09-22,70.9,Fair
AST-00092,2025-12-21,77.2,Good
AST-00092,2026-03-21,67.6,Fair
AST-00092,2026-06-19,77.9,Good
AST-00093,2024-01-01,55.3,Poor
AST-00093,2024-03-31,59.2,Poor
AST-00093,2024-06-29,54.4,Poor
AST-00093,2024-09-27,62.0,Fair
AST-00093,2024-12-26,59.9,Poor
AST-00093,2025-03-26,51.0,Poor
AST-00093,2025-06-24,56.7,Poor
AST-00093,2025-09-22,53.4,Poor
AST-00093,2025-12-21,51.3,Poor
AST-00093,2026-03-21,46.3,Poor
AST-00093,2026-06-19,47.3,Poor
AST-00094,2024-01-01,77.4,Good
AST-00094,2024-03-31,79.5,Good
AST-00094,2024-06-29,71.7,Fair
AST-00094,2024-09-27,74.7,Fair
AST-00094,2024-12-26,68.6,Fair
AST-00094,2025-03-26,75.2,Good
AST-00094,2025-06-24,73.3,Fair
AST-00094,2025-09-22,72.1,Fair
AST-00094,2025-12-21,71.3,Fair
AST-00094,2026-03-21,67.6,Fair
AST-00094,2026-06-19,70.5,Fair
AST-00095,2024-01-01,95.8,Good
AST-00095,2024-03-31,92.5,Good
AST-00095,2024-06-29,91.4,Good
AST-00095,2024-09-27,96.2,Good
AST-00095,2024-12-26,90.3,Good
AST-00095,2025-03-26,93.4,Good
AST-00095,2025-06-24,88.5,Good
AST-00095,2025-09-22,88.0,Good
AST-00095,2025-12-21,91.6,Good
AST-00095,2026-03-21,95.1,Good
AST-00095,2026-06-19,88.8,Good
AST-00096,2024-01-01,60.5,Fair
AST-00096,2024-03-31,61.4,Fair
AST-00096,2024-06-29,54.9,Poor
AST-00096,2024-09-27,56.8,Poor
AST-00096,2024-12-26,53.1,Poor
AST-00096,2025-03-26,48.5,Poor
AST-00096,2025-06-24,57.4,Poor
AST-00096,2025-09-22,49.3,Poor
AST-00096,2025-12-21,46.7,Poor
AST-00096,2026-03-21,46.2,Poor
AST-00096,2026-06-19,42.9,Critical
AST-00097,2024-01-01,40.6,Critical
AST-00097,2024-03-31,31.4,Critical
AST-00097,2024-06-29,40.3,Critical
AST-00097,2024-09-27,32.8,Critical
AST-00097,2024-12-26,30.8,Critical
AST-00097,2025-03-26,40.3,Critical
AST-00097,2025-06-24,37.1,Critical
AST-00097,2025-09-22,29.6,Critical
AST-00097,2025-12-21,36.6,Critical
AST-00097,2026-03-21,33.2,Critical
AST-00097,2026-06-19,30.2,Critical
AST-00098,2024-01-01,65.1,Fair
AST-00098,2024-03-31,61.7,Fair
AST-00098,2024-06-29,62.8,Fair
AST-00098,2024-09-27,71.0,Fair
AST-00098,2024-12-26,62.6,Fair
AST-00098,2025-03-26,59.9,Poor
AST-00098,2025-06-24,63.3,Fair
AST-00098,2025-09-22,61.8,Fair
AST-00098,2025-12-21,56.9,Poor
AST-00098,2026-03-21,58.4,Poor
AST-00098,2026-06-19,55.2,Poor
AST-00099,2024-01-01,80.4,Good
AST-00099,2024-03-31,75.0,Fair
AST-00099,2024-06-29,68.8,Fair
AST-00099,2024-09-27,70.9,Fair
AST-00099,2024-12-26,74.7,Fair
AST-00099,2025-03-26,69.6,Fair
AST-00099,2025-06-24,67.6,Fair
AST-00099,2025-09-22,67.4,Fair
AST-00099,2025-12-21,61.8,Fair
AST-00099,2026-03-21,65.8,Fair
AST-00099,2026-06-19,58.8,Poor
AST-00100,2024-01-01,100.0,Good
AST-00100,2024-03-31,100.0,Good
AST-00100,2024-06-29,96.1,Good
AST-00100,2024-09-27,97.3,Good
AST-00100,2024-12-26,92.0,Good
AST-00100,2025-03-26,94.3,Good
AST-00100,2025-06-24,88.5,Good
AST-00100,2025-09-22,82.3,Good
AST-00100,2025-12-21,89.9,Good
AST-00100,2026-03-21,90.4,Good
AST-00100,2026-06-19,86.0,Good
AST-00101,2024-01-01,57.7,Poor
AST-00101,2024-03-31,58.9,Poor
AST-00101,2024-06-29,60.0,Fair
AST-00101,2024-09-27,62.7,Fair
AST-00101,2024-12-26,60.0,Fair
AST-00101,2025-03-26,58.4,Poor
AST-00101,2025-06-24,52.8,Poor
AST-00101,2025-09-22,52.7,Poor
AST-00101,2025-12-21,45.7,Poor
AST-00101,2026-03-21,52.7,Poor
AST-00101,2026-06-19,53.2,Poor
AST-00102,2024-01-01,75.0,Good
AST-00102,2024-03-31,58.2,Poor
AST-00102,2024-06-29,65.4,Fair
AST-00102,2024-09-27,60.4,Fair
AST-00102,2024-12-26,63.3,Fair
AST-00102,2025-03-26,60.0,Poor
AST-00102,2025-06-24,68.5,Fair
AST-00102,2025-09-22,64.1,Fair
AST-00102,2025-12-21,58.9,Poor
AST-00102,2026-03-21,57.3,Poor
AST-00102,2026-06-19,47.8,Poor
AST-00103,2024-01-01,100.0,Good
AST-00103,2024-03-31,97.2,Good
AST-00103,2024-06-29,99.5,Good
AST-00103,2024-09-27,93.3,Good
AST-00103,2024-12-26,90.7,Good
AST-00103,2025-03-26,96.6,Good
AST-00103,2025-06-24,89.2,Good
AST-00103,2025-09-22,90.8,Good
AST-00103,2025-12-21,90.6,Good
AST-00103,2026-03-21,93.7,Good
AST-00103,2026-06-19,86.0,Good
AST-00104,2024-01-01,100.0,Good
AST-00104,2024-03-31,100.0,Good
AST-00104,2024-06-29,100.0,Good
AST-00104,2024-09-27,95.0,Good
AST-00104,2024-12-26,97.9,Good
AST-00104,2025-03-26,100.0,Good
AST-00104,2025-06-24,91.3,Good
AST-00104,2025-09-22,97.5,Good
AST-00104,2025-12-21,83.7,Good
AST-00104,2026-03-21,94.0,Good
AST-00104,2026-06-19,91.8,Good
AST-00105,2024-01-01,69.4,Fair
AST-00105,2024-03-31,67.4,Fair
AST-00105,2024-06-29,65.1,Fair
AST-00105,2024-09-27,67.3,Fair
AST-00105,2024-12-26,61.1,Fair
AST-00105,2025-03-26,58.4,Poor
AST-00105,2025-06-24,55.2,Poor
AST-00105,2025-09-22,60.0,Poor
AST-00105,2025-12-21,65.6,Fair
AST-00105,2026-03-21,59.5,Poor
AST-00105,2026-06-19,56.7,Poor
AST-00106,2024-01-01,72.8,Fair
AST-00106,2024-03-31,82.5,Good
AST-00106,2024-06-29,83.2,Good
AST-00106,2024-09-27,76.0,Good
AST-00106,2024-12-26,73.6,Fair
AST-00106,2025-03-26,71.7,Fair
AST-00106,2025-06-24,70.9,Fair
AST-00106,2025-09-22,76.5,Good
AST-00106,2025-12-21,78.1,Good
AST-00106,2026-03-21,75.6,Good
AST-00106,2026-06-19,79.1,Good
AST-00107,2024-01-01,65.7,Fair
AST-00107,2024-03-31,64.1,Fair
AST-00107,2024-06-29,63.5,Fair
AST-00107,2024-09-27,63.7,Fair
AST-00107,2024-12-26,70.7,Fair
AST-00107,2025-03-26,64.8,Fair
AST-00107,2025-06-24,64.9,Fair
AST-00107,2025-09-22,66.8,Fair
AST-00107,2025-12-21,58.5,Poor
AST-00107,2026-03-21,68.1,Fair
AST-00107,2026-06-19,56.7,Poor
AST-00108,2024-01-01,98.8,Good
AST-00108,2024-03-31,99.9,Good
AST-00108,2024-06-29,94.5,Good
AST-00108,2024-09-27,94.5,Good
AST-00108,2024-12-26,90.1,Good
AST-00108,2025-03-26,88.7,Good
AST-00108,2025-06-24,89.7,Good
AST-00108,2025-09-22,86.8,Good
AST-00108,2025-12-21,86.3,Good
AST-00108,2026-03-21,86.4,Good
AST-00108,2026-06-19,86.4,Good
AST-00109,2024-01-01,74.1,Fair
AST-00109,2024-03-31,68.4,Fair
AST-00109,2024-06-29,70.3,Fair
AST-00109,2024-09-27,67.0,Fair
AST-00109,2024-12-26,68.9,Fair
AST-00109,2025-03-26,68.8,Fair
AST-00109,2025-06-24,66.8,Fair
AST-00109,2025-09-22,64.3,Fair
AST-00109,2025-12-21,63.8,Fair
AST-00109,2026-03-21,58.9,Poor
AST-00109,2026-06-19,64.9,Fair
AST-00110,2024-01-01,93.3,Good
AST-00110,2024-03-31,86.2,Good
AST-00110,2024-06-29,87.2,Good
AST-00110,2024-09-27,88.3,Good
AST-00110,2024-12-26,87.3,Good
AST-00110,2025-03-26,85.1,Good
AST-00110,2025-06-24,80.4,Good
AST-00110,2025-09-22,86.7,Good
AST-00110,2025-12-21,84.0,Good
AST-00110,2026-03-21,80.5,Good
AST-00110,2026-06-19,79.3,Good
AST-00111,2024-01-01,96.7,Good
AST-00111,2024-03-31,94.0,Good
AST-00111,2024-06-29,98.9,Good
AST-00111,2024-09-27,100.0,Good
AST-00111,2024-12-26,100.0,Good
AST-00111,2025-03-26,97.3,Good
AST-00111,2025-06-24,99.0,Good
AST-00111,2025-09-22,95.2,Good
AST-00111,2025-12-21,89.6,Good
AST-00111,2026-03-21,87.2,Good
AST-00111,2026-06-19,96.6,Good
AST-00112,2024-01-01,69.9,Fair
AST-00112,2024-03-31,75.4,Good
AST-00112,2024-06-29,71.8,Fair
AST-00112,2024-09-27,72.9,Fair
AST-00112,2024-12-26,70.6,Fair
AST-00112,2025-03-26,75.4,Good
AST-00112,2025-06-24,70.0,Fair
AST-00112,2025-09-22,67.9,Fair
AST-00112,2025-12-21,71.1,Fair
AST-00112,2026-03-21,71.2,Fair
AST-00112,2026-06-19,67.9,Fair
AST-00113,2024-01-01,66.0,Fair
AST-00113,2024-03-31,60.4,Fair
AST-00113,2024-06-29,67.5,Fair
AST-00113,2024-09-27,63.5,Fair
AST-00113,2024-12-26,63.1,Fair
AST-00113,2025-03-26,65.0,Fair
AST-00113,2025-06-24,64.1,Fair
AST-00113,2025-09-22,68.1,Fair
AST-00113,2025-12-21,60.8,Fair
AST-00113,2026-03-21,56.4,Poor
AST-00113,2026-06-19,62.3,Fair
AST-00114,2024-01-01,64.0,Fair
AST-00114,2024-03-31,58.3,Poor
AST-00114,2024-06-29,50.7,Poor
AST-00114,2024-09-27,52.3,Poor
AST-00114,2024-12-26,55.7,Poor
AST-00114,2025-03-26,60.3,Fair
AST-00114,2025-06-24,55.3,Poor
AST-00114,2025-09-22,54.6,Poor
AST-00114,2025-12-21,51.3,Poor
AST-00114,2026-03-21,42.3,Critical
AST-00114,2026-06-19,48.9,Poor
AST-00115,2024-01-01,63.9,Fair
AST-00115,2024-03-31,57.5,Poor
AST-00115,2024-06-29,63.8,Fair
AST-00115,2024-09-27,62.1,Fair
AST-00115,2024-12-26,58.7,Poor
AST-00115,2025-03-26,58.4,Poor
AST-00115,2025-06-24,60.0,Fair
AST-00115,2025-09-22,49.9,Poor
AST-00115,2025-12-21,53.7,Poor
AST-00115,2026-03-21,48.7,Poor
AST-00115,2026-06-19,53.3,Poor
AST-00116,2024-01-01,86.0,Good
AST-00116,2024-03-31,92.5,Good
AST-00116,2024-06-29,88.9,Good
AST-00116,2024-09-27,86.8,Good
AST-00116,2024-12-26,90.3,Good
AST-00116,2025-03-26,90.4,Good
AST-00116,2025-06-24,88.5,Good
AST-00116,2025-09-22,84.1,Good
AST-00116,2025-12-21,89.5,Good
AST-00116,2026-03-21,80.8,Good
AST-00116,2026-06-19,83.4,Good
AST-00117,2024-01-01,48.8,Poor
AST-00117,2024-03-31,43.6,Critical
AST-00117,2024-06-29,48.0,Poor
AST-00117,2024-09-27,43.9,Critical
AST-00117,2024-12-26,45.7,Poor
AST-00117,2025-03-26,47.3,Poor
AST-00117,2025-06-24,45.1,Poor
AST-00117,2025-09-22,43.7,Critical
AST-00117,2025-12-21,44.7,Critical
AST-00117,2026-03-21,35.6,Critical
AST-00117,2026-06-19,34.5,Critical
AST-00118,2024-01-01,71.7,Fair
AST-00118,2024-03-31,69.6,Fair
AST-00118,2024-06-29,63.3,Fair
AST-00118,2024-09-27,61.8,Fair
AST-00118,2024-12-26,63.6,Fair
AST-00118,2025-03-26,67.2,Fair
AST-00118,2025-06-24,57.8,Poor
AST-00118,2025-09-22,57.4,Poor
AST-00118,2025-12-21,56.4,Poor
AST-00118,2026-03-21,51.0,Poor
AST-00118,2026-06-19,60.9,Fair
AST-00119,2024-01-01,86.3,Good
AST-00119,2024-03-31,79.9,Good
AST-00119,2024-06-29,83.2,Good
AST-00119,2024-09-27,83.0,Good
AST-00119,2024-12-26,80.4,Good
AST-00119,2025-03-26,75.2,Good
AST-00119,2025-06-24,83.5,Good
AST-00119,2025-09-22,77.5,Good
AST-00119,2025-12-21,80.6,Good
AST-00119,2026-03-21,72.0,Fair
AST-00119,2026-06-19,68.9,Fair
AST-00120,2024-01-01,79.5,Good
AST-00120,2024-03-31,69.6,Fair
AST-00120,2024-06-29,74.1,Fair
AST-00120,2024-09-27,69.1,Fair
AST-00120,2024-12-26,72.1,Fair
AST-00120,2025-03-26,65.0,Fair
AST-00120,2025-06-24,69.7,Fair
AST-00120,2025-09-22,74.2,Fair
AST-00120,2025-12-21,65.1,Fair
AST-00120,2026-03-21,68.4,Fair
AST-00120,2026-06-19,67.3,Fair
AST-00121,2024-01-01,56.0,Poor
AST-00121,2024-03-31,58.8,Poor
AST-00121,2024-06-29,54.7,Poor
AST-00121,2024-09-27,53.0,Poor
AST-00121,2024-12-26,55.7,Poor
AST-00121,2025-03-26,53.2,Poor
AST-00121,2025-06-24,53.3,Poor
AST-00121,2025-09-22,49.1,Poor
AST-00121,2025-12-21,50.9,Poor
AST-00121,2026-03-21,51.5,Poor
AST-00121,2026-06-19,47.7,Poor
AST-00122,2024-01-01,64.1,Fair
AST-00122,2024-03-31,54.5,Poor
AST-00122,2024-06-29,61.6,Fair
AST-00122,2024-09-27,51.3,Poor
AST-00122,2024-12-26,56.3,Poor
AST-00122,2025-03-26,58.3,Poor
AST-00122,2025-06-24,55.6,Poor
AST-00122,2025-09-22,51.5,Poor
AST-00122,2025-12-21,56.6,Poor
AST-00122,2026-03-21,57.7,Poor
AST-00122,2026-06-19,51.9,Poor
AST-00123,2024-01-01,74.1,Fair
AST-00123,2024-03-31,76.0,Good
AST-00123,2024-06-29,67.5,Fair
AST-00123,2024-09-27,65.9,Fair
AST-00123,2024-12-26,73.3,Fair
AST-00123,2025-03-26,71.3,Fair
AST-00123,2025-06-24,67.4,Fair
AST-00123,2025-09-22,58.7,Poor
AST-00123,2025-12-21,70.7,Fair
AST-00123,2026-03-21,62.2,Fair
AST-00123,2026-06-19,63.2,Fair
AST-00124,2024-01-01,73.4,Fair
AST-00124,2024-03-31,71.3,Fair
