asset_id,rank,driver,driver_points
AST-00553,5,Recent incidents,0.0
AST-00554,1,Asset criticality,6.0
AST-00554,2,Recent incidents,5.0
AST-00554,3,Inspection decline,3.64
AST-00554,4,Maintenance interval,0.43
AST-00554,5,Condition deterioration,0.0
AST-00555,1,Condition deterioration,11.38
AST-00555,2,Asset criticality,10.0
AST-00555,3,Maintenance interval,1.22
AST-00555,4,Inspection decline,0.77
AST-00555,5,Recent incidents,0.0
AST-00556,1,Maintenance interval,8.15
AST-00556,2,Asset criticality,6.0
AST-00556,3,Condition deterioration,0.0
AST-00556,4,Inspection decline,0.0
AST-00556,5,Recent incidents,0.0
AST-00557,1,Condition deterioration,10.37
AST-00557,2,Asset criticality,6.0
AST-00557,3,Inspection decline,1.77
AST-00557,4,Maintenance interval,1.22
AST-00557,5,Recent incidents,0.0
AST-00558,1,Maintenance interval,7.5
AST-00558,2,Inspection decline,6.11
AST-00558,3,Asset criticality,6.0
AST-00558,4,Condition deterioration,3.08
AST-00558,5,Recent incidents,0.0
AST-00559,1,Asset criticality,8.0
AST-00559,2,Maintenance interval,4.11
AST-00559,3,Condition deterioration,0.0
AST-00559,4,Inspection decline,0.0
AST-00559,5,Recent incidents,0.0
AST-00560,1,Condition deterioration,9.49
AST-00560,2,Asset criticality,8.0
AST-00560,3,Inspection decline,3.59
AST-00560,4,Maintenance interval,0.72
AST-00560,5,Recent incidents,0.0
AST-00533,1,Condition deterioration,12.7
AST-00533,2,Maintenance interval,7.13
AST-00533,3,Asset criticality,6.0
AST-00533,4,Recent incidents,5.0
AST-00533,5,Inspection decline,1.38
AST-00532,1,Asset criticality,8.0
AST-00532,2,Inspection decline,1.94
AST-00532,3,Maintenance interval,1.61
AST-00532,4,Condition deterioration,0.25
AST-00532,5,Recent incidents,0.0
AST-00531,1,Asset criticality,8.0
AST-00531,2,Inspection decline,4.64
AST-00531,3,Condition deterioration,3.83
AST-00531,4,Maintenance interval,3.25
AST-00531,5,Recent incidents,0.0
AST-00530,1,Recent incidents,5.0
AST-00530,2,Asset criticality,4.0
AST-00530,3,Maintenance interval,1.02
AST-00530,4,Condition deterioration,0.0
AST-00530,5,Inspection decline,0.0
AST-00748,1,Asset criticality,8.0
AST-00748,2,Condition deterioration,1.89
AST-00748,3,Maintenance interval,1.51
AST-00748,4,Inspection decline,0.0
AST-00748,5,Recent incidents,0.0
AST-00503,1,Asset criticality,6.0
AST-00503,2,Maintenance interval,3.75
AST-00503,3,Condition deterioration,3.52
AST-00503,4,Inspection decline,2.03
AST-00503,5,Recent incidents,0.0
AST-00504,1,Asset criticality,6.0
AST-00504,2,Recent incidents,5.0
AST-00504,3,Maintenance interval,1.15
AST-00504,4,Condition deterioration,0.0
AST-00504,5,Inspection decline,0.0
AST-00505,1,Maintenance interval,8.05
AST-00505,2,Asset criticality,4.0
AST-00505,3,Inspection decline,1.8
AST-00505,4,Condition deterioration,0.0
AST-00505,5,Recent incidents,0.0
AST-00506,1,Asset criticality,8.0
AST-00506,2,Maintenance interval,3.19
AST-00506,3,Inspection decline,2.33
AST-00506,4,Condition deterioration,0.0
AST-00506,5,Recent incidents,0.0
AST-00507,1,Asset criticality,6.0
AST-00507,2,Inspection decline,3.38
AST-00507,3,Maintenance interval,2.83
AST-00507,4,Condition deterioration,0.0
AST-00507,5,Recent incidents,0.0
AST-00508,1,Condition deterioration,8.05
AST-00508,2,Maintenance interval,6.94
AST-00508,3,Inspection decline,6.32
AST-00508,4,Asset criticality,6.0
AST-00508,5,Recent incidents,0.0
AST-00509,1,Maintenance interval,9.3
AST-00509,2,Asset criticality,6.0
AST-00509,3,Inspection decline,3.55
AST-00509,4,Condition deterioration,0.0
AST-00509,5,Recent incidents,0.0
AST-00510,1,Maintenance interval,8.48
AST-00510,2,Asset criticality,8.0
AST-00510,3,Inspection decline,2.48
AST-00510,4,Condition deterioration,0.0
AST-00510,5,Recent incidents,0.0
AST-00511,1,Asset criticality,6.0
AST-00511,2,Maintenance interval,0.3
AST-00511,3,Condition deterioration,0.0
AST-00511,4,Inspection decline,0.0
AST-00511,5,Recent incidents,0.0
AST-00512,1,Condition deterioration,6.98
AST-00512,2,Asset criticality,6.0
AST-00512,3,Maintenance interval,3.02
AST-00512,4,Inspection decline,0.12
AST-00512,5,Recent incidents,0.0
AST-00513,1,Condition deterioration,14.46
AST-00513,2,Asset criticality,6.0
AST-00513,3,Recent incidents,5.0
AST-00513,4,Inspection decline,4.85
AST-00513,5,Maintenance interval,3.39
AST-00514,1,Asset criticality,10.0
AST-00514,2,Maintenance interval,8.58
AST-00514,3,Condition deterioration,8.11
AST-00514,4,Recent incidents,5.0
AST-00514,5,Inspection decline,2.17
AST-00561,1,Repeat-failure signal,12.0
AST-00561,2,Recent incidents,10.0
AST-00561,3,Condition deterioration,6.66
AST-00561,4,Asset criticality,6.0
AST-00561,5,Maintenance interval,4.11
AST-00515,1,Maintenance interval,6.25
AST-00515,2,Asset criticality,4.0
AST-00515,3,Inspection decline,2.9
AST-00515,4,Condition deterioration,0.0
AST-00515,5,Recent incidents,0.0
AST-00517,1,Condition deterioration,12.63
AST-00517,2,Inspection decline,8.79
AST-00517,3,Maintenance interval,2.47
AST-00517,4,Asset criticality,2.0
AST-00517,5,Recent incidents,0.0
AST-00518,1,Asset criticality,6.0
AST-00518,2,Inspection decline,2.57
AST-00518,3,Maintenance interval,2.3
AST-00518,4,Condition deterioration,0.25
AST-00518,5,Recent incidents,0.0
AST-00519,1,Asset criticality,10.0
AST-00519,2,Recent incidents,5.0
AST-00519,3,Maintenance interval,3.09
AST-00519,4,Inspection decline,1.77
AST-00519,5,Condition deterioration,0.0
AST-00520,1,Asset criticality,8.0
AST-00520,2,Inspection decline,2.59
AST-00520,3,Maintenance interval,2.24
AST-00520,4,Condition deterioration,2.01
AST-00520,5,Recent incidents,0.0
AST-00521,1,Maintenance interval,6.21
AST-00521,2,Asset criticality,6.0
AST-00521,3,Inspection decline,1.42
AST-00521,4,Condition deterioration,0.0
AST-00521,5,Recent incidents,0.0
AST-00522,1,Maintenance interval,6.77
AST-00522,2,Asset criticality,6.0
AST-00522,3,Inspection decline,0.63
AST-00522,4,Condition deterioration,0.0
AST-00522,5,Recent incidents,0.0
AST-00523,1,Maintenance interval,12.0
AST-00523,2,Asset criticality,6.0
AST-00523,3,Inspection decline,1.92
AST-00523,4,Condition deterioration,0.0
AST-00523,5,Recent incidents,0.0
AST-00524,1,Maintenance interval,7.07
AST-00524,2,Asset criticality,6.0
AST-00524,3,Recent incidents,5.0
AST-00524,4,Condition deterioration,0.0
AST-00524,5,Inspection decline,0.0
AST-00525,1,Maintenance interval,8.25
AST-00525,2,Asset criticality,4.0
AST-00525,3,Inspection decline,2.38
AST-00525,4,Condition deterioration,0.0
AST-00525,5,Recent incidents,0.0
AST-00526,1,Asset criticality,6.0
AST-00526,2,Inspection decline,2.26
AST-00526,3,Maintenance interval,1.55
AST-00526,4,Condition deterioration,0.0
AST-00526,5,Recent incidents,0.0
AST-00527,1,Maintenance interval,7.5
AST-00527,2,Asset criticality,6.0
AST-00527,3,Inspection decline,0.47
AST-00527,4,Condition deterioration,0.0
AST-00527,5,Recent incidents,0.0
AST-00528,1,Maintenance interval,6.25
AST-00528,2,Condition deterioration,5.22
AST-00528,3,Recent incidents,5.0
AST-00528,4,Asset criticality,4.0
AST-00528,5,Inspection decline,2.05
AST-00529,1,Asset criticality,4.0
AST-00529,2,Maintenance interval,2.56
AST-00529,3,Condition deterioration,0.0
AST-00529,4,Inspection decline,0.0
AST-00529,5,Recent incidents,0.0
AST-00516,1,Condition deterioration,13.77
AST-00516,2,Asset criticality,8.0
AST-00516,3,Inspection decline,7.02
AST-00516,4,Maintenance interval,3.22
AST-00516,5,Recent incidents,0.0
AST-00625,1,Condition deterioration,16.97
AST-00625,2,Repeat-failure signal,12.0
AST-00625,3,Recent incidents,10.0
AST-00625,4,Asset criticality,8.0
AST-00625,5,Inspection decline,3.22
AST-00562,1,Maintenance interval,4.54
AST-00562,2,Asset criticality,4.0
AST-00562,3,Inspection decline,0.09
AST-00562,4,Condition deterioration,0.0
AST-00562,5,Recent incidents,0.0
AST-00564,1,Asset criticality,6.0
AST-00564,2,Maintenance interval,5.29
AST-00564,3,Condition deterioration,0.0
AST-00564,4,Inspection decline,0.0
AST-00564,5,Recent incidents,0.0
AST-00597,1,Maintenance interval,8.09
AST-00597,2,Asset criticality,6.0
AST-00597,3,Condition deterioration,1.63
AST-00597,4,Inspection decline,0.79
AST-00597,5,Recent incidents,0.0
AST-00598,1,Condition deterioration,9.87
AST-00598,2,Inspection decline,3.29
AST-00598,3,Asset criticality,2.0
AST-00598,4,Maintenance interval,1.22
AST-00598,5,Recent incidents,0.0
AST-00599,1,Condition deterioration,11.25
AST-00599,2,Asset criticality,6.0
AST-00599,3,Maintenance interval,1.15
AST-00599,4,Inspection decline,0.0
AST-00599,5,Recent incidents,0.0
AST-00600,1,Maintenance interval,4.01
AST-00600,2,Asset criticality,4.0
AST-00600,3,Inspection decline,2.34
AST-00600,4,Condition deterioration,0.0
AST-00600,5,Recent incidents,0.0
AST-00601,1,Maintenance interval,8.02
AST-00601,2,Asset criticality,4.0
AST-00601,3,Condition deterioration,1.51
AST-00601,4,Inspection decline,0.0
AST-00601,5,Recent incidents,0.0
AST-00602,1,Asset criticality,10.0
AST-00602,2,Inspection decline,4.44
AST-00602,3,Maintenance interval,2.66
AST-00602,4,Condition deterioration,0.0
AST-00602,5,Recent incidents,0.0
AST-00603,1,Asset criticality,6.0
AST-00603,2,Maintenance interval,5.52
AST-00603,3,Condition deterioration,0.0
AST-00603,4,Inspection decline,0.0
AST-00603,5,Recent incidents,0.0
AST-00604,1,Asset criticality,8.0
AST-00604,2,Inspection decline,4.27
AST-00604,3,Condition deterioration,0.94
AST-00604,4,Maintenance interval,0.23
AST-00604,5,Recent incidents,0.0
AST-00605,1,Maintenance interval,8.94
AST-00605,2,Condition deterioration,8.11
AST-00605,3,Asset criticality,6.0
AST-00605,4,Inspection decline,2.29
AST-00605,5,Recent incidents,0.0
AST-00606,1,Asset criticality,6.0
AST-00606,2,Recent incidents,5.0
AST-00606,3,Condition deterioration,4.15
AST-00606,4,Maintenance interval,1.28
AST-00606,5,Inspection decline,0.0
AST-00607,1,Asset criticality,8.0
AST-00607,2,Maintenance interval,1.97
AST-00607,3,Condition deterioration,0.0
AST-00607,4,Inspection decline,0.0
AST-00607,5,Recent incidents,0.0
AST-00608,1,Asset criticality,6.0
AST-00608,2,Inspection decline,3.17
AST-00608,3,Maintenance interval,1.97
AST-00608,4,Condition deterioration,0.0
AST-00608,5,Recent incidents,0.0
AST-00609,1,Asset criticality,8.0
AST-00609,2,Maintenance interval,3.19
AST-00609,3,Condition deterioration,0.0
AST-00609,4,Inspection decline,0.0
AST-00609,5,Recent incidents,0.0
AST-00610,1,Repeat-failure signal,12.0
AST-00610,2,Recent incidents,10.0
AST-00610,3,Condition deterioration,9.05
AST-00610,4,Asset criticality,6.0
AST-00610,5,Maintenance interval,4.24
AST-00611,1,Condition deterioration,7.48
AST-00611,2,Asset criticality,6.0
AST-00611,3,Recent incidents,5.0
AST-00611,4,Inspection decline,2.29
AST-00611,5,Maintenance interval,1.25
AST-00612,1,Condition deterioration,9.55
AST-00612,2,Asset criticality,4.0
AST-00612,3,Inspection decline,3.99
AST-00612,4,Maintenance interval,2.7
AST-00612,5,Recent incidents,0.0
AST-00613,1,Inspection decline,7.7
AST-00613,2,Maintenance interval,3.81
AST-00613,3,Asset criticality,2.0
AST-00613,4,Condition deterioration,0.0
AST-00613,5,Recent incidents,0.0
AST-00614,1,Asset criticality,6.0
AST-00614,2,Maintenance interval,3.06
AST-00614,3,Inspection decline,0.37
AST-00614,4,Condition deterioration,0.0
AST-00614,5,Recent incidents,0.0
AST-00615,1,Asset criticality,6.0
AST-00615,2,Recent incidents,5.0
AST-00615,3,Maintenance interval,4.14
AST-00615,4,Condition deterioration,0.0
AST-00615,5,Inspection decline,0.0
AST-00616,1,Condition deterioration,9.05
AST-00616,2,Recent incidents,5.0
AST-00616,3,Maintenance interval,4.01
AST-00616,4,Asset criticality,4.0
AST-00616,5,Inspection decline,2.26
AST-00617,1,Condition deterioration,10.62
AST-00617,2,Asset criticality,6.0
AST-00617,3,Maintenance interval,1.18
AST-00617,4,Inspection decline,0.0
AST-00617,5,Recent incidents,0.0
AST-00618,1,Asset criticality,6.0
AST-00618,2,Maintenance interval,2.47
AST-00618,3,Condition deterioration,0.0
AST-00618,4,Inspection decline,0.0
AST-00618,5,Recent incidents,0.0
AST-00619,1,Condition deterioration,6.79
AST-00619,2,Maintenance interval,4.34
AST-00619,3,Asset criticality,2.0
AST-00619,4,Inspection decline,1.87
AST-00619,5,Recent incidents,0.0
AST-00620,1,Condition deterioration,10.31
AST-00620,2,Inspection decline,4.67
AST-00620,3,Maintenance interval,4.18
AST-00620,4,Asset criticality,4.0
AST-00620,5,Recent incidents,0.0
AST-00621,1,Condition deterioration,16.41
AST-00621,2,Asset criticality,8.0
AST-00621,3,Maintenance interval,7.04
AST-00621,4,Inspection decline,4.48
AST-00621,5,Recent incidents,0.0
AST-00622,1,Asset criticality,8.0
AST-00622,2,Inspection decline,5.71
AST-00622,3,Condition deterioration,5.15
AST-00622,4,Maintenance interval,4.01
AST-00622,5,Recent incidents,0.0
AST-00623,1,Maintenance interval,5.0
AST-00623,2,Asset criticality,4.0
AST-00623,3,Inspection decline,2.87
AST-00623,4,Condition deterioration,0.0
AST-00623,5,Recent incidents,0.0
AST-00596,1,Asset criticality,8.0
AST-00596,2,Inspection decline,4.25
AST-00596,3,Maintenance interval,1.15
AST-00596,4,Condition deterioration,0.0
AST-00596,5,Recent incidents,0.0
AST-00595,1,Asset criticality,8.0
AST-00595,2,Recent incidents,5.0
AST-00595,3,Maintenance interval,0.79
AST-00595,4,Condition deterioration,0.0
AST-00595,5,Inspection decline,0.0
AST-00594,1,Asset criticality,10.0
AST-00594,2,Maintenance interval,0.56
AST-00594,3,Condition deterioration,0.0
AST-00594,4,Inspection decline,0.0
AST-00594,5,Recent incidents,0.0
AST-00593,1,Asset criticality,8.0
AST-00593,2,Maintenance interval,5.75
AST-00593,3,Condition deterioration,3.08
AST-00593,4,Inspection decline,2.8
AST-00593,5,Recent incidents,0.0
AST-00565,1,Maintenance interval,4.87
AST-00565,2,Asset criticality,4.0
AST-00565,3,Inspection decline,1.07
AST-00565,4,Condition deterioration,0.0
AST-00565,5,Recent incidents,0.0
AST-00566,1,Maintenance interval,5.79
AST-00566,2,Asset criticality,4.0
AST-00566,3,Inspection decline,3.82
AST-00566,4,Condition deterioration,0.63
AST-00566,5,Recent incidents,0.0
AST-00567,1,Asset criticality,8.0
AST-00567,2,Maintenance interval,3.39
AST-00567,3,Condition deterioration,2.77
AST-00567,4,Inspection decline,0.72
AST-00567,5,Recent incidents,0.0
AST-00568,1,Condition deterioration,4.84
AST-00568,2,Inspection decline,2.24
AST-00568,3,Asset criticality,2.0
AST-00568,4,Maintenance interval,1.87
AST-00568,5,Recent incidents,0.0
AST-00569,1,Maintenance interval,6.74
AST-00569,2,Asset criticality,6.0
AST-00569,3,Inspection decline,2.97
AST-00569,4,Condition deterioration,1.51
AST-00569,5,Recent incidents,0.0
AST-00570,1,Condition deterioration,11.69
AST-00570,2,Asset criticality,6.0
AST-00570,3,Inspection decline,3.52
AST-00570,4,Maintenance interval,0.95
AST-00570,5,Recent incidents,0.0
AST-00571,1,Asset criticality,10.0
AST-00571,2,Condition deterioration,8.42
AST-00571,3,Inspection decline,3.76
AST-00571,4,Maintenance interval,1.15
AST-00571,5,Recent incidents,0.0
AST-00572,1,Condition deterioration,9.43
AST-00572,2,Asset criticality,6.0
AST-00572,3,Recent incidents,5.0
AST-00572,4,Inspection decline,4.13
AST-00572,5,Maintenance interval,2.1
AST-00573,1,Condition deterioration,13.64
AST-00573,2,Asset criticality,8.0
AST-00573,3,Maintenance interval,5.49
AST-00573,4,Inspection decline,3.66
AST-00573,5,Recent incidents,0.0
AST-00574,1,Asset criticality,6.0
AST-00574,2,Maintenance interval,2.93
AST-00574,3,Inspection decline,1.47
AST-00574,4,Condition deterioration,0.0
AST-00574,5,Recent incidents,0.0
AST-00575,1,Asset criticality,6.0
AST-00575,2,Maintenance interval,3.55
AST-00575,3,Condition deterioration,1.51
AST-00575,4,Inspection decline,0.47
AST-00575,5,Recent incidents,0.0
AST-00576,1,Asset criticality,8.0
AST-00576,2,Maintenance interval,4.83
AST-00576,3,Inspection decline,1.49
AST-00576,4,Condition deterioration,0.0
AST-00576,5,Recent incidents,0.0
AST-00577,1,Maintenance interval,9.63
AST-00577,2,Asset criticality,6.0
AST-00577,3,Recent incidents,5.0
AST-00577,4,Condition deterioration,0.0
AST-00577,5,Inspection decline,0.0
AST-00563,1,Asset criticality,6.0
AST-00563,2,Condition deterioration,4.9
AST-00563,3,Maintenance interval,1.55
AST-00563,4,Inspection decline,1.29
AST-00563,5,Recent incidents,0.0
AST-00578,1,Asset criticality,8.0
AST-00578,2,Maintenance interval,2.63
AST-00578,3,Condition deterioration,0.0
AST-00578,4,Inspection decline,0.0
AST-00578,5,Recent incidents,0.0
AST-00580,1,Maintenance interval,6.71
AST-00580,2,Asset criticality,6.0
AST-00580,3,Condition deterioration,3.71
AST-00580,4,Inspection decline,3.29
AST-00580,5,Recent incidents,0.0
AST-00581,1,Asset criticality,8.0
AST-00581,2,Maintenance interval,1.97
AST-00581,3,Inspection decline,0.75
AST-00581,4,Condition deterioration,0.0
AST-00581,5,Recent incidents,0.0
AST-00582,1,Asset criticality,8.0
AST-00582,2,Inspection decline,2.36
AST-00582,3,Maintenance interval,1.45
AST-00582,4,Condition deterioration,0.0
AST-00582,5,Recent incidents,0.0
AST-00583,1,Asset criticality,10.0
AST-00583,2,Recent incidents,5.0
AST-00583,3,Maintenance interval,1.84
AST-00583,4,Inspection decline,1.03
AST-00583,5,Condition deterioration,0.0
AST-00584,1,Maintenance interval,5.72
AST-00584,2,Condition deterioration,4.84
AST-00584,3,Asset criticality,4.0
AST-00584,4,Inspection decline,2.19
AST-00584,5,Recent incidents,0.0
AST-00585,1,Inspection decline,5.35
AST-00585,2,Asset criticality,4.0
AST-00585,3,Maintenance interval,2.33
AST-00585,4,Condition deterioration,0.0
AST-00585,5,Recent incidents,0.0
AST-00586,1,Condition deterioration,5.09
AST-00586,2,Asset criticality,4.0
AST-00586,3,Maintenance interval,2.83
AST-00586,4,Inspection decline,0.0
AST-00586,5,Recent incidents,0.0
AST-00587,1,Asset criticality,8.0
AST-00587,2,Recent incidents,5.0
AST-00587,3,Inspection decline,2.96
AST-00587,4,Maintenance interval,1.12
AST-00587,5,Condition deterioration,0.0
AST-00588,1,Asset criticality,8.0
AST-00588,2,Maintenance interval,6.38
AST-00588,3,Recent incidents,5.0
AST-00588,4,Inspection decline,0.94
AST-00588,5,Condition deterioration,0.0
AST-00589,1,Maintenance interval,8.65
AST-00589,2,Condition deterioration,6.54
AST-00589,3,Asset criticality,6.0
AST-00589,4,Inspection decline,0.0
AST-00589,5,Recent incidents,0.0
AST-00590,1,Asset criticality,4.0
AST-00590,2,Maintenance interval,3.42
AST-00590,3,Inspection decline,1.19
AST-00590,4,Condition deterioration,0.0
AST-00590,5,Recent incidents,0.0
AST-00591,1,Asset criticality,8.0
AST-00591,2,Recent incidents,5.0
AST-00591,3,Maintenance interval,1.55
AST-00591,4,Inspection decline,0.24
AST-00591,5,Condition deterioration,0.0
AST-00592,1,Maintenance interval,9.73
AST-00592,2,Asset criticality,4.0
AST-00592,3,Condition deterioration,0.0
AST-00592,4,Inspection decline,0.0
AST-00592,5,Recent incidents,0.0
AST-00579,1,Condition deterioration,16.22
AST-00579,2,Maintenance interval,7.07
AST-00579,3,Inspection decline,4.64
AST-00579,4,Asset criticality,4.0
AST-00579,5,Recent incidents,0.0
AST-00749,1,Asset criticality,8.0
AST-00749,2,Inspection decline,5.13
AST-00749,3,Maintenance interval,0.89
AST-00749,4,Condition deterioration,0.0
AST-00749,5,Recent incidents,0.0
