snapshot_date,asset_id,asset_type,borough,required_skill,age_years,criticality,condition_score,inspection_trend,incidents_30d,incidents_90d,incidents_365d,downtime_90d,open_work_orders,open_critical_work_orders,overdue_work_orders,days_since_maintenance,repeat_failure_flag,target_corrective_30d,predicted_30d_risk,risk_flag
2026-07-31,AST-00012,Third Rail Segment,Brooklyn,third_rail,16.0,4,70.6,2.309999999999994,0,0,1,0.0,0,0,0,40,0,0,0.05318122084057372,0
2026-07-31,AST-00013,Feeder Cable,Brooklyn,cable,7.0,3,90.1,0.9400000000000024,0,0,0,0.0,0,0,0,15,0,0,0.048886155380234914,0
2026-07-31,AST-00014,Third Rail Segment,Queens,third_rail,37.0,1,54.8,0.8499999999999968,0,0,2,0.0,0,0,0,125,0,0,0.08661558174962922,1
2026-07-31,AST-00015,Feeder Cable,Brooklyn,cable,26.0,3,51.6,-3.1999999999999997,0,0,0,0.0,0,0,0,220,0,1,0.07168259355557285,0
2026-07-31,AST-00016,Circuit Breaker House,Bronx,breaker,13.0,3,83.0,1.9200000000000128,0,0,3,0.0,0,0,0,135,0,0,0.055797152942098485,0
2026-07-31,AST-00017,Feeder Cable,Queens,cable,17.0,5,58.2,-1.3099999999999938,0,0,0,0.0,0,0,0,52,0,0,0.07262139775418992,1
2026-07-31,AST-00018,Substation,Brooklyn,power,30.0,2,47.7,-4.619999999999997,0,0,0,0.0,0,0,0,40,0,0,0.0961833410984344,1
2026-07-31,AST-00019,Third Rail Segment,Queens,third_rail,29.0,3,58.1,-1.2400000000000044,0,0,0,0.0,0,0,0,129,0,0,0.07278312176983914,1
2026-07-31,AST-00020,Feeder Cable,Brooklyn,cable,19.0,5,65.7,-1.239999999999998,0,1,2,2.6,0,0,0,108,0,0,0.057658931393318937,0
2026-07-31,AST-00021,Third Rail Segment,Bronx,third_rail,13.0,4,90.4,-1.2300000000000006,0,0,0,0.0,0,0,0,13,0,0,0.05219646098538607,0
2026-07-31,AST-00022,Circuit Breaker House,Manhattan,breaker,27.0,4,44.2,-4.370000000000003,0,0,0,0.0,0,0,0,10,0,0,0.09713168458549894,1
2026-07-31,AST-00023,Third Rail Segment,Bronx,third_rail,27.0,3,56.9,-0.7499999999999891,0,0,1,0.0,0,0,0,101,0,0,0.07376072243409165,1
2026-07-31,AST-00024,Third Rail Segment,Queens,third_rail,24.0,4,60.3,0.5799999999999941,0,0,0,0.0,0,0,0,101,0,0,0.06486434558395573,0
2026-07-31,AST-00025,Third Rail Segment,Bronx,third_rail,3.0,4,85.6,-0.049999999999999,0,0,0,0.0,0,0,0,30,0,0,0.04981173711961399,0
2026-07-31,AST-00026,Circuit Breaker House,Brooklyn,breaker,19.0,2,74.7,-3.119999999999993,0,1,1,2.6,0,0,0,67,0,0,0.052936473656656276,0
2026-07-31,AST-00028,Substation,Brooklyn,power,39.0,2,49.4,-2.430000000000002,0,0,2,0.0,0,0,0,128,0,0,0.09442252180573962,1
2026-07-31,AST-00059,Substation,Brooklyn,power,16.0,3,74.4,0.2800000000000052,0,0,0,0.0,0,0,0,189,0,0,0.05201703373477885,0
2026-07-31,AST-00060,Substation,Manhattan,power,17.0,1,59.0,-0.7600000000000042,0,0,1,0.0,0,0,0,332,0,0,0.05639115576366608,0
2026-07-31,AST-00061,Feeder Cable,Brooklyn,cable,36.0,2,43.8,-1.4300000000000057,0,0,3,0.0,0,0,0,35,0,0,0.08757684561803888,1
2026-07-31,AST-00094,Circuit Breaker House,Manhattan,breaker,8.0,3,70.5,-0.8499999999999946,0,0,0,0.0,0,0,0,123,0,0,0.05170004827998174,0
2026-07-31,AST-00095,Circuit Breaker House,Queens,breaker,7.0,2,88.8,0.590000000000007,0,0,0,0.0,1,0,1,387,0,0,0.04942831562813556,0
2026-07-31,AST-00096,Feeder Cable,Manhattan,cable,32.0,3,42.9,-1.9699999999999973,0,0,0,0.0,1,0,0,37,0,1,0.08760541921554131,1
2026-07-31,AST-00097,Circuit Breaker House,Queens,breaker,38.0,2,30.2,-0.1599999999999966,2,2,2,4.4,2,0,2,220,1,0,0.07459265252595117,1
2026-07-31,AST-00098,Substation,Brooklyn,power,35.0,4,55.2,-1.8299999999999996,0,0,2,0.0,0,0,0,38,0,0,0.0894747776015811,1
2026-07-31,AST-00099,Substation,Brooklyn,power,31.0,4,58.8,-2.1800000000000006,0,1,2,0.7,0,0,0,93,0,0,0.06713597167524196,0
2026-07-31,AST-00100,Third Rail Segment,Manhattan,third_rail,10.0,3,86.0,1.1600000000000024,0,0,0,0.0,0,0,0,50,0,0,0.04876972971838098,0
2026-07-31,AST-00101,Third Rail Segment,Queens,third_rail,37.0,3,53.2,0.849999999999997,1,1,2,0.8,2,0,0,38,0,0,0.10638786505325572,1
2026-07-31,AST-00102,Feeder Cable,Manhattan,cable,27.0,3,47.8,-5.050000000000002,0,0,1,0.0,0,0,0,36,0,0,0.08811201593994127,1
2026-07-31,AST-00103,Circuit Breaker House,Manhattan,breaker,7.0,2,86.0,-1.1300000000000012,0,0,1,0.0,0,0,0,140,0,0,0.049067764733359914,0
2026-07-31,AST-00104,Third Rail Segment,Queens,third_rail,6.0,2,91.8,-0.680000000000004,0,0,0,0.0,0,0,0,117,0,0,0.04888885872856633,0
2026-07-31,AST-00105,Third Rail Segment,Brooklyn,third_rail,35.0,2,56.7,-1.5999999999999888,0,0,2,0.0,0,0,0,143,0,0,0.09833705164112808,1
2026-07-31,AST-00106,Feeder Cable,Brooklyn,cable,12.0,3,79.1,0.529999999999997,0,2,2,3.8,0,0,0,45,1,0,0.05036075618039214,0
2026-07-31,AST-00107,Feeder Cable,Manhattan,cable,31.0,2,56.7,-2.069999999999996,0,0,0,0.0,0,0,0,350,0,1,0.0794090810389485,1
2026-07-31,AST-00108,Circuit Breaker House,Bronx,breaker,6.0,3,86.4,-0.1100000000000037,0,0,1,0.0,0,0,0,190,0,0,0.05051142583588886,0
2026-07-31,AST-00109,Substation,Brooklyn,power,12.0,4,64.9,-0.310000000000001,0,0,0,0.0,0,0,0,73,0,0,0.05757949331566974,0
2026-07-31,AST-00110,Third Rail Segment,Manhattan,third_rail,12.0,2,79.3,-2.5699999999999936,0,0,0,0.0,0,0,0,172,0,0,0.049282632949058255,0
2026-07-31,AST-00111,Feeder Cable,Brooklyn,cable,12.0,3,96.6,0.1799999999999971,0,2,3,4.8,0,0,0,73,1,0,0.05404348990176611,0
2026-07-31,AST-00112,Circuit Breaker House,Manhattan,breaker,27.0,3,67.9,0.0100000000000016,0,0,0,0.0,0,0,0,124,0,0,0.056637864249286504,0
2026-07-31,AST-00113,Circuit Breaker House,Brooklyn,breaker,37.0,4,62.3,-2.179999999999992,0,0,2,0.0,0,0,0,103,0,0,0.062035765641480035,0
2026-07-31,AST-00114,Feeder Cable,Manhattan,cable,37.0,3,48.9,-2.6099999999999968,0,1,1,1.5,1,0,1,37,0,0,0.08031811384176149,1
2026-07-31,AST-00115,Substation,Manhattan,power,30.0,2,53.3,0.519999999999992,0,0,2,0.0,0,0,0,129,0,0,0.08887504539573668,1
2026-07-31,AST-00116,Third Rail Segment,Brooklyn,third_rail,9.0,2,83.4,-1.0799999999999943,0,0,0,0.0,0,0,0,265,0,0,0.04976239604053654,0
2026-07-31,AST-00117,Third Rail Segment,Bronx,third_rail,39.0,3,34.5,-3.669999999999996,0,0,2,0.0,0,0,0,38,0,0,0.10147500738965158,1
2026-07-31,AST-00118,Feeder Cable,Manhattan,cable,22.0,4,60.9,0.5099999999999951,0,0,1,0.0,0,0,0,99,0,0,0.06232171385700985,0
2026-07-31,AST-00119,Feeder Cable,Manhattan,cable,22.0,1,68.9,-3.4399999999999973,0,1,2,2.1,0,0,0,74,0,0,0.054416496752389965,0
2026-07-31,AST-00120,Feeder Cable,Bronx,cable,29.0,4,67.3,-1.7400000000000042,0,0,1,0.0,1,0,0,180,0,0,0.056571683338524796,0
2026-07-31,AST-00093,Feeder Cable,Queens,cable,33.0,3,47.3,-2.3300000000000054,0,0,1,0.0,1,1,1,31,0,0,0.07771150529954308,1
2026-07-31,AST-00092,Feeder Cable,Brooklyn,cable,14.0,2,77.9,1.139999999999998,0,0,1,0.0,0,0,0,41,0,0,0.049609874397023336,0
2026-07-31,AST-00091,Substation,Queens,power,36.0,2,31.4,0.1199999999999996,0,0,0,0.0,0,0,0,268,0,0,0.08515912490800799,1
2026-07-31,AST-00090,Feeder Cable,Bronx,cable,1.0,4,95.1,-0.8200000000000064,0,0,0,0.0,0,0,0,56,0,0,0.05025318362520977,0
2026-07-31,AST-00062,Feeder Cable,Manhattan,cable,23.0,1,81.6,0.8099999999999978,0,0,1,0.0,0,0,0,250,0,0,0.05502198106263824,0
2026-07-31,AST-00063,Feeder Cable,Bronx,cable,6.0,3,92.2,0.9799999999999977,0,0,0,0.0,0,0,0,129,0,0,0.05005715641633789,0
2026-07-31,AST-00064,Third Rail Segment,Manhattan,third_rail,29.0,3,44.5,-2.0700000000000007,0,0,2,0.0,0,0,0,182,0,0,0.09983576076244748,1
2026-07-31,AST-00065,Feeder Cable,Manhattan,cable,24.0,3,79.4,-0.209999999999996,0,0,0,0.0,0,0,0,248,0,0,0.05455565907557207,0
2026-07-31,AST-00066,Feeder Cable,Manhattan,cable,21.0,4,67.5,-2.4299999999999997,0,0,0,0.0,0,0,0,38,0,0,0.055198659684896366,0
2026-07-31,AST-00067,Feeder Cable,Manhattan,cable,30.0,4,56.0,-0.7899999999999983,0,0,1,0.0,1,0,0,178,0,0,0.07103249477149387,0
2026-07-31,AST-00068,Circuit Breaker House,Manhattan,breaker,37.0,3,42.1,-2.7099999999999973,0,0,0,0.0,1,0,1,78,0,0,0.08390469853691469,1
2026-07-31,AST-00069,Substation,Queens,power,14.0,1,78.6,-1.0199999999999905,0,0,1,0.0,0,0,0,252,0,0,0.05043903424018367,0
2026-07-31,AST-00070,Feeder Cable,Brooklyn,cable,17.0,4,69.9,-1.2300000000000018,0,0,0,0.0,0,0,0,12,0,0,0.055522845164130405,0
2026-07-31,AST-00071,Circuit Breaker House,Queens,breaker,8.0,4,100.0,2.370000000000002,0,0,0,0.0,0,0,0,136,0,0,0.05153739763010596,0
2026-07-31,AST-00072,Feeder Cable,Bronx,cable,26.0,4,64.3,0.3000000000000069,1,2,2,3.0,0,0,0,80,1,1,0.10800898784756002,1
2026-07-31,AST-00073,Third Rail Segment,Queens,third_rail,17.0,4,67.1,-2.190000000000013,1,1,1,2.4,1,0,1,151,0,0,0.07122620780921668,0
2026-07-31,AST-00074,Circuit Breaker House,Queens,breaker,14.0,2,76.4,0.7599999999999971,0,0,0,0.0,1,0,1,407,0,0,0.05076645940535638,0
2026-07-31,AST-00122,Feeder Cable,Queens,cable,39.0,3,51.9,0.2299999999999981,0,0,1,0.0,0,0,0,105,0,0,0.07737276601879833,1
2026-07-31,AST-00075,Substation,Brooklyn,power,28.0,5,52.7,-2.280000000000001,0,0,2,0.0,0,0,0,123,0,0,0.07794932969646656,1
2026-07-31,AST-00077,Circuit Breaker House,Brooklyn,breaker,19.0,4,56.0,-1.600000000000003,0,2,2,5.0,0,0,0,168,1,0,0.0853588953649792,1
2026-07-31,AST-00078,Feeder Cable,Bronx,cable,18.0,2,62.2,0.2000000000000056,0,0,0,0.0,0,0,0,117,0,0,0.057554867972721455,0
2026-07-31,AST-00079,Feeder Cable,Queens,cable,11.0,2,84.1,-1.2000000000000008,0,0,0,0.0,0,0,0,286,0,0,0.04932461549440786,0
2026-07-31,AST-00080,Third Rail Segment,Brooklyn,third_rail,6.0,5,86.4,-2.059999999999996,0,0,0,0.0,0,0,0,80,0,0,0.049857062628628525,0
2026-07-31,AST-00081,Feeder Cable,Brooklyn,cable,34.0,3,55.7,-1.0800000000000003,0,0,1,0.0,0,0,0,33,0,0,0.07479401107984343,1
2026-07-31,AST-00082,Feeder Cable,Bronx,cable,4.0,4,86.3,-1.030000000000002,0,0,0,0.0,0,0,0,113,0,0,0.05081208557023348,0
2026-07-31,AST-00083,Third Rail Segment,Queens,third_rail,13.0,3,66.7,-1.8499999999999928,1,1,1,2.5,1,0,1,212,0,0,0.06288895337971517,0
2026-07-31,AST-00084,Substation,Queens,power,27.0,3,64.0,-0.819999999999995,0,0,1,0.0,0,0,0,67,0,0,0.05642257082699485,0
2026-07-31,AST-00085,Substation,Bronx,power,6.0,5,82.5,-1.1800000000000084,0,0,0,0.0,1,0,1,192,0,0,0.054483593812847696,0
2026-07-31,AST-00086,Substation,Queens,power,27.0,3,58.4,0.9600000000000024,0,0,0,0.0,1,0,1,387,0,0,0.0671032657341069,0
2026-07-31,AST-00087,Feeder Cable,Queens,cable,30.0,1,54.7,0.299999999999999,0,0,2,0.0,0,0,0,36,0,0,0.07786116143504826,1
2026-07-31,AST-00088,Feeder Cable,Manhattan,cable,27.0,2,74.3,-0.1999999999999988,0,0,1,0.0,0,0,0,117,0,0,0.055741225886604295,0
2026-07-31,AST-00089,Substation,Manhattan,power,13.0,4,64.4,-2.599999999999997,0,0,0,0.0,0,0,0,127,0,0,0.05400816807355834,0
2026-07-31,AST-00076,Circuit Breaker House,Manhattan,breaker,17.0,2,75.8,-2.800000000000002,0,0,1,0.0,0,0,0,153,0,0,0.05192954009156445,0
2026-07-31,AST-00247,Feeder Cable,Brooklyn,cable,24.0,3,76.4,-0.1199999999999982,0,0,1,0.0,0,0,0,122,0,0,0.054586326016629355,0
2026-07-31,AST-00248,Feeder Cable,Queens,cable,8.0,3,55.6,-4.880000000000011,0,0,0,0.0,0,0,0,50,0,0,0.05883090007934588,0
2026-07-31,AST-00249,Circuit Breaker House,Manhattan,breaker,7.0,4,86.4,-1.8099999999999972,0,0,1,0.0,0,0,0,72,0,0,0.05221373951120277,0
2026-07-31,AST-00408,Third Rail Segment,Brooklyn,third_rail,29.0,4,77.2,2.520000000000006,0,0,0,0.0,1,0,0,185,0,0,0.057061037754733875,0
2026-07-31,AST-00409,Substation,Brooklyn,power,19.0,3,63.5,-1.110000000000002,1,2,3,15.6,1,0,1,50,1,0,0.08634179675904857,1
2026-07-31,AST-00410,Third Rail Segment,Bronx,third_rail,2.0,3,93.4,-0.0699999999999878,0,1,1,1.4,0,0,0,57,0,0,0.048186011654264276,0
2026-07-31,AST-00411,Feeder Cable,Bronx,cable,22.0,4,52.6,-0.96,0,1,2,1.3,0,0,0,41,0,0,0.09259920876999123,1
2026-07-31,AST-00412,Feeder Cable,Queens,cable,2.0,3,89.1,1.3100000000000056,0,0,0,0.0,0,0,0,168,0,0,0.04999482843222948,0
2026-07-31,AST-00413,Substation,Manhattan,power,38.0,3,38.4,-2.480000000000002,1,1,2,0.4,1,0,1,128,0,0,0.076658958854032,1
2026-07-31,AST-00414,Third Rail Segment,Queens,third_rail,25.0,2,42.6,-1.8900000000000008,0,0,0,0.0,0,0,0,125,0,0,0.09223379696971327,1
2026-07-31,AST-00415,Substation,Bronx,power,15.0,2,74.3,-0.0600000000000042,0,0,0,0.0,0,0,0,34,0,0,0.050134059434913725,0
2026-07-31,AST-00416,Circuit Breaker House,Bronx,breaker,20.0,1,61.8,0.9099999999999996,0,0,0,0.0,0,0,0,243,0,0,0.055890417025264746,0
2026-07-31,AST-00417,Substation,Manhattan,power,25.0,4,50.5,-2.879999999999997,0,0,0,0.0,0,0,0,97,0,0,0.08378282293633182,1
2026-07-31,AST-00418,Third Rail Segment,Brooklyn,third_rail,11.0,5,84.2,1.2400000000000055,0,0,1,0.0,0,0,0,1,0,0,0.050372690274085544,0
2026-07-31,AST-00419,Circuit Breaker House,Brooklyn,breaker,12.0,5,72.6,-1.7700000000000076,0,0,2,0.0,1,0,1,222,0,0,0.055364408078846926,0
2026-07-31,AST-00420,Third Rail Segment,Manhattan,third_rail,17.0,2,74.2,-3.650000000000009,0,0,0,0.0,0,0,0,153,0,0,0.052540839816452155,0
2026-07-31,AST-00421,Feeder Cable,Queens,cable,11.0,4,81.8,-1.5699999999999867,0,0,0,0.0,0,0,0,152,0,0,0.052281377787115245,0
2026-07-31,AST-00422,Substation,Brooklyn,power,31.0,5,58.1,-0.5700000000000037,0,0,0,0.0,0,0,0,169,0,1,0.07327552733599757,1
2026-07-31,AST-00423,Substation,Brooklyn,power,5.0,3,94.2,-0.9699999999999934,0,0,1,0.0,0,0,0,207,0,0,0.04991972195680514,0
2026-07-31,AST-00424,Substation,Manhattan,power,34.0,3,59.4,-1.2299999999999929,0,0,0,0.0,0,0,0,211,0,0,0.06312848467222754,0
2026-07-31,AST-00425,Feeder Cable,Brooklyn,cable,14.0,1,77.2,-1.8800000000000017,0,0,0,0.0,0,0,0,107,0,0,0.050662262138172515,0
2026-07-31,AST-00426,Third Rail Segment,Manhattan,third_rail,23.0,3,63.7,-2.599999999999988,0,0,1,0.0,0,0,0,128,0,0,0.05584192674716439,0
2026-07-31,AST-00427,Circuit Breaker House,Brooklyn,breaker,7.0,2,88.4,0.040000000000004,0,0,0,0.0,0,0,0,179,0,0,0.04909668454672005,0
2026-07-31,AST-00428,Third Rail Segment,Manhattan,third_rail,16.0,3,77.5,1.3999999999999977,0,0,0,0.0,0,0,0,127,0,0,0.05222341641825646,0
2026-07-31,AST-00429,Substation,Bronx,power,31.0,2,55.7,-0.9699999999999958,0,0,0,0.0,0,0,0,152,0,0,0.09371474302311754,1
2026-07-31,AST-00430,Third Rail Segment,Manhattan,third_rail,11.0,4,69.8,-2.309999999999996,0,0,1,0.0,0,0,0,165,0,0,0.0538401692774876,0
2026-07-31,AST-00431,Third Rail Segment,Brooklyn,third_rail,6.0,4,80.8,0.1399999999999962,0,0,0,0.0,0,0,0,45,0,0,0.05046627049236171,0
2026-07-31,AST-00432,Third Rail Segment,Manhattan,third_rail,21.0,2,70.1,0.3900000000000096,0,0,0,0.0,0,0,0,266,0,0,0.05253104661229481,0
2026-07-31,AST-00433,Feeder Cable,Manhattan,cable,7.0,2,79.3,-1.1200000000000023,0,0,0,0.0,1,0,1,431,0,0,0.05015351747381693,0
2026-07-31,AST-00434,Third Rail Segment,Manhattan,third_rail,13.0,1,68.9,-2.36,0,0,0,0.0,0,0,0,162,0,0,0.05010037951327969,0
2026-07-31,AST-00407,Circuit Breaker House,Bronx,breaker,15.0,3,78.8,-1.9899999999999924,0,0,1,0.0,0,0,0,100,0,0,0.05297555626669251,0
2026-07-31,AST-00435,Substation,Manhattan,power,19.0,3,52.5,-3.96,0,0,2,0.0,0,0,0,137,0,0,0.06766187461020252,0
2026-07-31,AST-00406,Third Rail Segment,Manhattan,third_rail,34.0,3,46.8,1.7199999999999995,0,0,2,0.0,0,0,0,50,0,0,0.08667419777686933,1
2026-07-31,AST-00404,Substation,Bronx,power,23.0,4,82.2,-0.8900000000000018,0,0,0,0.0,0,0,0,144,0,0,0.05293496886086317,0
2026-07-31,AST-00377,Third Rail Segment,Queens,third_rail,35.0,3,55.2,-0.1900000000000054,0,0,1,0.0,0,0,0,129,0,0,0.0713329141787309,0
2026-07-31,AST-00378,Feeder Cable,Brooklyn,cable,6.0,3,83.0,-0.9500000000000052,0,0,0,0.0,0,0,0,31,0,0,0.048886155380234914,0
2026-07-31,AST-00379,Circuit Breaker House,Manhattan,breaker,40.0,5,57.2,-0.6699999999999994,0,0,3,0.0,1,0,0,39,0,0,0.09254538714161861,1
2026-07-31,AST-00380,Feeder Cable,Bronx,cable,27.0,2,57.0,-2.429999999999998,0,0,1,0.0,0,0,0,284,0,0,0.0662114496182943,0
2026-07-31,AST-00381,Feeder Cable,Brooklyn,cable,8.0,3,75.9,-4.500000000000002,0,0,1,0.0,0,0,0,216,0,0,0.04969814068757123,0
2026-07-31,AST-00382,Third Rail Segment,Bronx,third_rail,18.0,3,80.0,-1.130000000000004,0,0,1,0.0,0,0,0,49,0,0,0.05286651544251751,0
2026-07-31,AST-00383,Third Rail Segment,Manhattan,third_rail,37.0,4,53.4,-1.269999999999999,0,1,4,1.1,0,0,0,45,0,0,0.0919302086062844,1
2026-07-31,AST-00384,Feeder Cable,Queens,cable,16.0,2,80.5,-0.7399999999999965,0,0,1,0.0,0,0,0,257,0,0,0.05288871385407172,0
2026-07-31,AST-00385,Circuit Breaker House,Brooklyn,breaker,8.0,2,66.2,-2.6199999999999903,0,0,1,0.0,1,0,1,402,0,0,0.05054687435394253,0
2026-07-31,AST-00386,Third Rail Segment,Queens,third_rail,36.0,1,41.5,-0.5399999999999998,0,0,0,0.0,0,0,0,36,0,0,0.07813770507298501,1
2026-07-31,AST-00387,Feeder Cable,Manhattan,cable,39.0,3,41.6,0.3400000000000031,0,0,1,0.0,0,0,0,125,0,0,0.07621592914217938,1
2026-07-31,AST-00388,Third Rail Segment,Bronx,third_rail,40.0,2,43.3,-0.999999999999992,0,0,1,0.0,0,0,0,31,0,0,0.08367426371360595,1
2026-07-31,AST-00389,Substation,Brooklyn,power,39.0,3,50.3,-1.5399999999999994,0,0,2,0.0,1,0,1,285,0,0,0.0776509635990223,1
2026-07-31,AST-00390,Third Rail Segment,Queens,third_rail,35.0,4,62.2,-1.6,0,0,3,0.0,0,0,0,27,0,0,0.06869481540337155,0
2026-07-31,AST-00391,Feeder Cable,Brooklyn,cable,19.0,3,66.2,-0.4499999999999928,0,0,0,0.0,0,0,0,200,0,0,0.05424843142286739,0
2026-07-31,AST-00392,Substation,Manhattan,power,8.0,3,96.1,0.6599999999999938,0,1,1,8.5,1,1,1,197,0,0,0.049919764210747425,0
2026-07-31,AST-00393,Feeder Cable,Brooklyn,cable,25.0,3,65.5,-0.0600000000000005,0,1,3,1.5,0,0,0,241,0,0,0.057353227389950454,0
2026-07-31,AST-00394,Feeder Cable,Brooklyn,cable,9.0,4,83.8,-0.7199999999999994,0,0,1,0.0,0,0,0,113,0,0,0.05107384644854962,0
2026-07-31,AST-00395,Substation,Brooklyn,power,19.0,4,59.3,-2.819999999999998,0,0,0,0.0,0,0,0,38,0,0,0.05833665161554824,0
2026-07-31,AST-00396,Feeder Cable,Queens,cable,27.0,3,70.5,0.7100000000000103,0,0,0,0.0,0,0,0,253,0,0,0.05529311239324695,0
2026-07-31,AST-00397,Third Rail Segment,Brooklyn,third_rail,38.0,3,54.7,-1.1400000000000017,0,0,0,0.0,0,0,0,129,0,0,0.07487249745271467,1
2026-07-31,AST-00398,Circuit Breaker House,Manhattan,breaker,12.0,4,64.1,-3.72,0,0,0,0.0,0,0,0,67,0,0,0.05266894899857518,0
2026-07-31,AST-00399,Feeder Cable,Manhattan,cable,11.0,4,80.3,-1.0900000000000052,0,0,1,0.0,1,0,0,182,0,0,0.052940087056120744,0
2026-07-31,AST-00400,Feeder Cable,Manhattan,cable,30.0,2,41.1,-2.1899999999999977,0,1,2,2.5,1,0,1,36,0,0,0.08710244470556726,1
2026-07-31,AST-00401,Circuit Breaker House,Manhattan,breaker,1.0,4,74.6,2.1000000000000054,0,0,0,0.0,1,0,1,207,0,0,0.058975633150547435,0
2026-07-31,AST-00402,Third Rail Segment,Queens,third_rail,23.0,2,65.5,-0.7000000000000008,0,0,0,0.0,0,0,0,331,0,0,0.054942670537911006,0
2026-07-31,AST-00403,Third Rail Segment,Manhattan,third_rail,30.0,5,47.3,-0.9199999999999964,0,0,3,0.0,0,0,0,30,0,0,0.07925198397399881,1
2026-07-31,AST-00405,Third Rail Segment,Manhattan,third_rail,16.0,3,64.9,-1.0899999999999992,0,0,0,0.0,0,0,0,238,0,0,0.05148031741236998,0
2026-07-31,AST-00436,Circuit Breaker House,Manhattan,breaker,23.0,3,57.0,-1.889999999999999,0,0,1,0.0,0,0,0,36,0,0,0.07924730706566481,1
2026-07-31,AST-00437,Substation,Brooklyn,power,26.0,2,76.7,2.009999999999998,0,0,4,0.0,0,0,0,113,0,0,0.06980204799755717,0
2026-07-31,AST-00438,Feeder Cable,Queens,cable,28.0,4,58.0,-0.6100000000000048,0,0,1,0.0,1,0,1,144,0,0,0.08280006598150104,1
2026-07-31,AST-00471,Feeder Cable,Bronx,cable,36.0,1,41.1,-1.2300000000000018,0,0,1,0.0,0,0,0,71,0,0,0.11289988368403973,1
2026-07-31,AST-00472,Feeder Cable,Manhattan,cable,4.0,3,87.0,-4.389999999999995,0,0,0,0.0,0,0,0,236,0,0,0.04877998756117544,0
2026-07-31,AST-00473,Substation,Queens,power,17.0,2,85.8,1.3700000000000088,0,0,0,0.0,0,0,0,74,0,0,0.04861496891809428,0
2026-07-31,AST-00474,Substation,Brooklyn,power,9.0,4,88.2,-0.5400000000000003,0,0,0,0.0,0,0,0,101,0,0,0.05107384644854962,0
2026-07-31,AST-00475,Circuit Breaker House,Brooklyn,breaker,5.0,2,76.6,-0.9499999999999956,0,0,0,0.0,0,0,0,159,0,0,0.05027514141024788,0
2026-07-31,AST-00476,Circuit Breaker House,Brooklyn,breaker,17.0,5,54.7,-0.8299999999999922,0,0,1,0.0,1,0,1,196,0,0,0.06386272407989306,0
2026-07-31,AST-00477,Feeder Cable,Manhattan,cable,21.0,3,52.7,-1.860000000000004,1,2,3,7.5,0,0,0,3,1,0,0.08861431033538221,1
2026-07-31,AST-00478,Feeder Cable,Queens,cable,8.0,2,85.1,-2.989999999999997,0,0,0,0.0,0,0,0,239,0,0,0.04953583960662754,0
2026-07-31,AST-00479,Feeder Cable,Manhattan,cable,4.0,3,91.5,1.6000000000000083,0,0,0,0.0,0,0,0,70,0,0,0.04879282237658542,0
2026-07-31,AST-00480,Feeder Cable,Manhattan,cable,6.0,2,82.1,-0.7300000000000051,0,0,0,0.0,0,0,0,143,0,0,0.04919079966582787,0
2026-07-31,AST-00481,Feeder Cable,Brooklyn,cable,27.0,2,76.4,0.960000000000004,0,0,0,0.0,0,0,0,278,0,0,0.0556430666660917,0
2026-07-31,AST-00482,Circuit Breaker House,Bronx,breaker,35.0,3,65.7,-0.9700000000000012,0,0,0,0.0,0,0,0,108,0,0,0.056581982786070725,0
2026-07-31,AST-00483,Feeder Cable,Queens,cable,8.0,2,83.5,-0.7400000000000001,0,1,1,1.3,1,0,1,304,0,0,0.05056721359871741,0
2026-07-31,AST-00484,Circuit Breaker House,Bronx,breaker,13.0,1,73.1,-1.879999999999999,0,0,0,0.0,1,0,1,396,0,0,0.05158126474403088,0
2026-07-31,AST-00485,Substation,Queens,power,14.0,3,75.3,0.1800000000000028,0,0,0,0.0,0,0,0,159,0,1,0.05110997080065017,0
2026-07-31,AST-00486,Feeder Cable,Queens,cable,15.0,1,73.1,-1.539999999999999,0,0,0,0.0,0,0,0,238,0,0,0.05077013681810909,0
2026-07-31,AST-00487,Feeder Cable,Brooklyn,cable,10.0,2,89.1,-1.179999999999993,0,0,1,0.0,0,0,0,14,0,1,0.04809638984364398,0
2026-07-31,AST-00488,Circuit Breaker House,Bronx,breaker,3.0,2,94.8,0.96,0,0,0,0.0,0,0,0,98,0,0,0.05277480966633904,0
2026-07-31,AST-00489,Feeder Cable,Brooklyn,cable,22.0,2,73.7,-0.1200000000000031,0,0,2,0.0,0,0,0,307,0,0,0.05523780686385562,0
2026-07-31,AST-00490,Feeder Cable,Brooklyn,cable,15.0,5,77.9,-0.3799999999999953,0,0,2,0.0,0,0,0,77,0,0,0.05224645523384467,0
2026-07-31,AST-00491,Feeder Cable,Queens,cable,14.0,3,78.8,2.280000000000012,0,0,0,0.0,0,0,0,58,0,0,0.050525745065388344,0
2026-07-31,AST-00492,Feeder Cable,Brooklyn,cable,11.0,3,82.6,0.3400000000000112,0,0,0,0.0,0,0,0,227,0,0,0.04990840116334098,0
2026-07-31,AST-00493,Feeder Cable,Manhattan,cable,38.0,1,53.5,0.7899999999999963,0,0,1,0.0,0,0,0,164,0,0,0.09115687115310939,1
2026-07-31,AST-00494,Circuit Breaker House,Brooklyn,breaker,25.0,3,49.2,0.4800000000000013,0,0,0,0.0,0,0,0,68,0,0,0.13508694005373614,1
